item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
4150,"“Well, in case you’ve forgotten, G, I’m leaving, remember?”
	“Oh.” Gina muttered and paused, “Speaking of that…if you arrive in Tuscany, what’d happen between you and that chatmate of yours?”
	“He has a name, it’s Martin.” Serena answered, “And again, just in case you’ve forgotten, it’s partly because of him that I can get to go to",Tuscany,-1.4188013076782227,-5.456419944763184,8.484539284836501e-05,0.7211731001504036,0.0,0.30581458145814583,0.001973557505177284,allenai/OLMo-7B,step211000-tokens933B,False
4151,"‘Oh, I’m forgetting my manners. I’m Charles Corriedale, trumpet player with the Oswestry Sheep Orchestra,’ Charles said, extending a hoof.
‘Aiden Peersey,’ Aiden said, swapping the phone to his other hand and shaking the extended hoof.
‘Have you ever seen the OSO",play,-1.1109066009521484,-6.741261959075928,0.000107123218185734,0.6892167934906955,0.0,0.1526072607260726,0.12957514314304092,allenai/OLMo-7B,step211000-tokens933B,False
4152,"It s andnice.

Was I missing something?

She frowned, disappointed.

It s nice? That s all you have to say?

It s a candle.

I shrugged.

What do you want me to say?

She bit at her lip, biting back a smile.

No, it s so much more than a",candle,-0.05438041687011719,-9.776074409484863,0.00018500869919080287,0.610901731786171,0.0,0.1542994299429943,0.1253275770426951,allenai/OLMo-7B,step211000-tokens933B,False
4153,"Chapter Forty-one

The massive hotel stretched from city block to city block, surrounded by a low, medieval-style brick wall.

An array of lights lit the hotel, and the building's sheer complexity of style was enough to nearly overwhelm the senses, everything from Spanish Gothic, Mission Revival, Moorish Revival, Renaissance Revival and Mediterranean Revival. I know something about architecture. If I hadn't been an investigator, I would have been an",architect,-0.1496410369873047,-5.944083213806152,0.00011147774785058573,0.4974560927798192,0.0,0.08952895289528952,0.3757176983036854,allenai/OLMo-7B,step211000-tokens933B,False
4154,"Chris managed an embarrassed shrug, before he said - “Okay.”

“Not much of a theatre goer, huh?” Tom guessed, with a smile. “No matter; if you don’t like it, you can always put it down to a bad experience.” 

“I‘m sure it can‘t be all that bad,” Chris drawled, wondering  to himself why Tom was even asking him to show up at the",theatre,-0.9595546722412109,-1.6170549392700195,3.319489769637585e-05,0.6711409767082812,0.0,0.38965496549654965,6.145787309476019e-05,allenai/OLMo-7B,step211000-tokens933B,False
4155,"The shaggy man thought they would taste better than the oat-straw, so he walked over to get some. A little black dog with bright brown eyes dashed out of the farm-house and ran madly toward the shaggy man, who had already picked up three apples and put them in one of the big wide pockets of his shaggy coat. The little dog barked and made a dive for the shaggy man’s leg; but he grabbed the dog by the neck and put it in his big pocket along with the",apples,-0.2281665802001953,-3.483621597290039,6.431955989683047e-05,0.6512560263864912,0.0,0.333081308130813,0.0007087527681707209,allenai/OLMo-7B,step211000-tokens933B,False
4156,"‘Well, gentlemen, it seems as though our victim did indeed die as a result of blunt force trauma, a single blow to the back of the head. TOD is, as I thought initially, sometime on Friday evening, probably between 7.30 and 9.30.’
‘Any idea about what was used?’ asked Jenkins.
‘We found a splinter of wood in the wound.  I’ll have it analysed to see what sort of",wood,-0.2771415710449219,-2.979294776916504,5.5463613534811884e-05,0.5354920334909881,0.0,0.2857605760576057,0.00395120052931196,allenai/OLMo-7B,step211000-tokens933B,False
4157,"There was everything from a Thai chicken and curry dish, to traditional Indian naan bread, and lasagna. To top if off, he’d grabbed some double chocolate chip cookies that were the size of plates and two chocolate hazelnut tortes.
“I’m tempted to skip the food and go right for the cookies.” She stabbed the lettuce in her salad, but her eyes never left the",cookies,-2.530653953552246,-3.157132148742676,7.136384374462068e-05,0.5930890938630883,0.0,0.33608160816081606,0.0006295171941895322,allenai/OLMo-7B,step211000-tokens933B,False
4158,"“Yeah,” I agreed, nodding. “It is wonderful.” Another glance at Paul found him examining the desert menu. “I mean, I know it’s old fashioned,” I added, “but I love that Paul is and always will be the only one.”
“Hmm,” he hummed in reply, his eyes still staring at the",menu,-0.6915855407714844,-7.169493675231934,8.477778465021402e-05,0.6545416001920695,0.0,0.3045184518451845,0.002067175920737615,allenai/OLMo-7B,step211000-tokens933B,False
4159,"We had hot weather and we had to worry about the radiation from the atomic blasts. Now we are on a strange planet 40 light years from Earth and we have radiation and heat. But we have to explore. That is why we were sent. 
We start walking around. 475 (Linguist 2) will take photographs with our military cameras. I hope the film is not affected by the",radiation,-0.5171432495117188,-3.6958370208740234,5.789644637843594e-05,0.6971815611432814,0.0,0.4991179117911791,1.252470417595784e-07,allenai/OLMo-7B,step211000-tokens933B,False
4160,"Silently, I reached down and brought Bo's fingers to my lips. His hands were so strong, so capable, but I knew that there were some things in life that even Bo couldn't fix.

********

The next morning, Bo was already gone when my alarm went off. I hadn't even been aware of him",leaving,-0.9267959594726562,-5.409082412719727,7.023842772468925e-05,0.6284088627731065,0.0,0.5361896189618961,8.957823000474472e-09,allenai/OLMo-7B,step211000-tokens933B,False
4161,"She should tell him...everything. But something stopped her. Fear, remorse, shame, the knowledge that this had to end one way or another so why make admissions that would only haunt her and hurt him?

""Everything needs to be mutual,"" he said. ""Whatever people do together, it has to be",mutual,-2.9374265670776367,-5.34602165222168,6.71603120281361e-05,0.695894687590999,0.0,0.4754395439543954,5.773820717953478e-07,allenai/OLMo-7B,step211000-tokens933B,False
4162,"The wound was a medium sized puncture, and the skin around it was black and blue with a tint of green. The spike looked like a rose thorn, only larger and silver.
""It hit me,"" she whispered softly. Stephanie nodded, unable to keep the guilt out of her face.
""We saw it coming and were able to leap out of the way,"" said",Stephanie,-1.1804065704345703,-5.089681625366211,6.42009181319736e-05,0.6430535585203375,0.0,0.3835703570357035,8.173324915871518e-05,allenai/OLMo-7B,step211000-tokens933B,False
4163,"“Keira, this ring is yours, to be worn on your hand as a reminder of the love I have for you. There is nothing in this world that would match the value you have for me. Compared to you, this is a mere trinket.” As he spoke, Aaron pulled her hand into his own, and slid the ring onto her finger. Keira twisted her hand, letting the sunlight catch the gem, then looked at",Aaron,-1.0556373596191406,-6.236006736755371,9.424510790267959e-05,0.6716503337985709,0.0,0.3806420642064206,9.356841887620355e-05,allenai/OLMo-7B,step211000-tokens933B,False
4164,"She had no idea where it was parked.  She hid the body in the bushes, then walked to the front of the hotel and found the valet’s hut.
“Hi, I need my car, please,” she said, faking tears.  “I have to go – go home.”
“Oh, yes, ma’am,” said the",valet,-0.8310661315917969,-5.122889518737793,8.606152550783008e-05,0.6396021057113067,0.0,0.29641764176417634,0.00274883005095855,allenai/OLMo-7B,step211000-tokens933B,False
4165,"""You said you found my ring?""

I pulled the plastic bag with the ring in it out of my bag and showed it to her.

Vivian's whole face lit up at the sight of the ring, like it was the most important thing in the world to her. Maybe it was, given the attachment she had to",it,-0.5628318786621094,-5.749013900756836,8.16015963209793e-05,0.7180512435453066,0.0,0.13028502850285026,0.19636243177216414,allenai/OLMo-7B,step211000-tokens933B,False
4166,"""He left them here?"" Reacher asked.

She touched the shoulder of one of the suits through the plastic.

""I figured he'd come back for them,"" she said. ""But he didn't, the whole year. I guess he didn't need them.""

""He must have had a lot of",suits,-4.909350395202637,-11.310276985168457,0.00010453695722389966,0.5797609107657352,0.0,0.3604320432043204,0.00022994059890199872,allenai/OLMo-7B,step211000-tokens933B,False
4167,"Near the cathedral d'Angelay said something to the driver and we turned down a little side street. The doctor pointed ahead.
“L'Epicerie Herve,” he said.
I saw the sign above the door and an instant later I saw a girl standing in the doorway.
It was Giselle.
The ambulance slowed down and stopped. I opened the door, put my head out and said softly,",“Giselle,-2.020724296569824,-5.492748260498047,5.387390774558298e-05,0.7762282429107471,0.0,0.11285928592859286,0.26357560327905805,allenai/OLMo-7B,step211000-tokens933B,False
4168,"This produced a frenzy of shouts, “The Elk.... welcome to the Elk... they are on the way!” And people jumped up and down, everyone taking part, trying to stay in unison. “The Elk! Elk! Elk!” Chaiko also joined in though it wasn’t easy with his one good leg.
Eventually people dropped out exhausted and collapsed onto the grass, still yelling,",“Elk,-2.300966262817383,-4.836997032165527,6.445927283493802e-05,0.7102407211444468,0.0,0.23311131113111308,0.01959264226213838,allenai/OLMo-7B,step211000-tokens933B,False
4169,"Gaent didn't answer. He was carefully scanning the surface of the bench.
""Most likely,"" said Teria.
Leo nodded. ""I've just recently learned that one,"" he said, proudly. He did have a lovely smile, Teria noted before continuing her sketch.
Gaent found nothing on the surface of the",bench,-0.22592544555664062,-2.830263137817383,4.661114508053288e-05,0.684352322854573,0.0,0.5516351635163516,2.7088009075451386e-09,allenai/OLMo-7B,step211000-tokens933B,False
4170,"""Why is that, Mrs. Goodwin?"" inquired Vivian, kindly.
Bess endeavored to explain. ""When my mother was a mite, she was bitten on the nose by a malicious pigeon.""
""I have nightmares about it 'til this very day,"" confessed the cook.
""How, pray tell, did your nose venture that close to a",pigeon,-0.45224952697753906,-4.490507125854492,7.093574822647497e-05,0.63176820871394,0.0,0.14586258625862583,0.14760469515994634,allenai/OLMo-7B,step211000-tokens933B,False
4171,"He was the one who called the shots down here. My life depended upon his decision. But that would be the worst time to get cold feet. There was no going back.
We got into a kind of shuttle bus, at least that was what it felt like. Then we walked again and I felt like we were raised as if we’d been in a huge",elevator,-1.814992904663086,-4.5901994705200195,6.387798930518329e-05,0.6161867409107887,0.0,0.1654245424542454,0.10001092583587781,allenai/OLMo-7B,step211000-tokens933B,False
4172,"It was safer to proceed as vapor, not touching the walls or ground where they might trigger a trap. That worked until they turned a corner and encountered a giant spider web. The strands of the web were closely woven. It was impossible for even vapor to slip through without disturbing the silky threads. A very small spider sat in the corner of the web.

The hunters shifted into Carpathian form to study the design of the thick",web,-1.4818572998046875,-5.618908882141113,0.00010720737191149965,0.48694438094940884,0.0,0.23311131113111308,0.01959264226213838,allenai/OLMo-7B,step211000-tokens933B,False
4173,"Adam strode in through the gates and I hurried after him, ignoring the curious gazes of my fellow students, and the excited chatter as they guessed that the clearly older Adam was here on my behalf and something was about to go down.

My cheeks burned with embarrassment, while my heart pounded in anticipation for a little retribution for the worst morning in the history of my entire school career.

When we rounded the corner of the building, Adam stopped and stared into a crowd of seniors. The fourth and fifth years gradually turned their heads towards us, their eyes widening at the sight of me with",Adam,-1.4432926177978516,-2.309650421142578,6.188890256453305e-05,0.7115606493799439,0.0,0.18462646264626462,0.06593062838440701,allenai/OLMo-7B,step211000-tokens933B,False
4174,"""Yes, I do.""
The laughter stopped.
""What makes you think he is a troll?"" Sha Yukima asked.
""Well, look at the size of him,"" Nasinwa said.
Yukima nodded. ""I've never seen a troll that big. Have you? But I have seen many men the size of",trolls,-1.8814563751220703,-10.450705528259277,8.411231829086319e-05,0.6889923796022283,0.0,0.09723372337233722,0.33585103754753476,allenai/OLMo-7B,step211000-tokens933B,False
4175,"But it used to be, apparently, when the planet was.”

Qyro lifted an eyebrow. “How’d you know?”

“Because that’s where the tablet is.” Ion recalled the exact directions to the tablet, as Mantra had told him. “This abandoned city is where we’re going to find the",tablet,-0.5404901504516602,-7.024860858917236,9.645140380598605e-05,0.6657910839517365,0.0,0.07882388238823883,0.4356600975388697,allenai/OLMo-7B,step211000-tokens933B,False
4176,"While Jay and Mike stared at the hostess with appreciative eyes, Khalil pushed through the small crowd and made his way to the podium. “Hi, Latif, party of seven. How long is the wait?”
The hostess looked at him for a moment as though baffled by the question. “Err, do you have a",reservation,-0.2964935302734375,-8.200450897216797,0.00013053760631009936,0.6208725429938701,0.0,0.17390939093909388,0.08355140637887262,allenai/OLMo-7B,step211000-tokens933B,False
4177,"Not a gentle What's the matter, dear Hayden? but a sharp What's up? like a boy growing impatient while bowling a girl over.

""Uh, I don't know,"" I stammered. ""I just don't get a good vibe about this.""

""You don't get a good",vibe,-0.042217254638671875,-11.354095458984375,0.00021639635087922215,0.6908501463413023,0.0,0.06217821782178217,0.5388453933577639,allenai/OLMo-7B,step211000-tokens933B,False
4178,"""So Claire,"" she said as she stood there clasping her hands in front of her, wondering how best to broach the subject, ""uhm, how are things working out in your classroom? I haven't seen your assistant today. How's he managing with the babies?""

Claire looked up from her papers and her face broke into a warm smile. ""Everything's going splendidly,"" she gushed. ""I couldn't have asked for a better",assistant,-1.1370391845703125,-9.016716003417969,0.00010588559234747663,0.6903986188564147,0.0,0.3869306930693069,6.987409537755158e-05,allenai/OLMo-7B,step211000-tokens933B,False
4179,"Only when Lucy looks up does the teacher's attention move to her, and Lucy can tell she's called a name whose owner was a mystery to her.

""I have a slip here telling me to send you to the counselor's office?"" She phrases it like a question, and it feels like she's asking Lucy to confirm. She stands, painfully aware of the attention of the entire class, and takes the",slip,-0.15351104736328125,-6.995660781860352,0.0001287616469198838,0.6057091639876365,0.0,0.06798679867986798,0.5015209152052702,allenai/OLMo-7B,step211000-tokens933B,False
4180,"I know he never cared about you growing up, I know he never gave you any time, and I know he was wrong about that. But ask yourself: wouldn’t what you do now fit in just fine with how he practices politics?""
She looked away. She remembered taking a job for her father",once,-4.891796112060547,-9.917370796203613,0.00013775126717519015,0.7473831180453072,0.0,0.21708970897089708,0.03004114879033584,allenai/OLMo-7B,step211000-tokens933B,False
4181,"She burned to sleep with him, and she couldn't come up with one good reason why she shouldn't.

Would she have the courage to throw caution to the wind and act on what she wanted? ""I made us something to eat-as well as tea with lemon and honey to soothe your throat.""

""Thanks, but you don't have to wait on me,"" he answered, his voice more gravelly than usual, punctuating her point about the need for",tea,-5.518877983093262,-8.56661605834961,9.901787416310981e-05,0.6134861488125943,0.0,0.3245604560456045,0.0009861045423642345,allenai/OLMo-7B,step211000-tokens933B,False
4182,"Mac gently tipped Aimee to the ground then lifted her high, making her squeal again. He settled her in the crook of his arm and turned to greet Gordon.

""In question?"" Isabella asked. She bade Mr. Gordon sit down and took a seat herself on the sofa.

Mac perched on the sofa's arm, still holding",Aimee,-0.2139759063720703,-2.5550155639648438,4.372465627966449e-05,0.6996270634644018,0.0,0.3161956195619562,0.0013513422965019863,allenai/OLMo-7B,step211000-tokens933B,False
4183,"Out of the kingdom. Don't tell anyone where you're going.""

Maram struggled beneath him. He let her up, feeling that if she went to Haidar, it would really be over.

He caught her back against him as she straightened her clothes. ""I'm not letting you do this,",Maram,-1.3913297653198242,-3.907289505004883,3.7145218811929226e-05,0.7413891722135253,0.0,0.36286828682868283,0.000206963884400753,allenai/OLMo-7B,step211000-tokens933B,False
4184,"* * *

Both Burnett and Holiday walked Kylie back to her cabin after their powwow. She'd managed to get through the talk without lying by keeping the topic on the vision. Kylie hadn't told them anything about Jenny or about her father repeating his message concerning them being together soon. To be honest, she tried not to think about her dad's",message,-1.941939353942871,-7.681663513183594,9.568413224769756e-05,0.5422815344485197,0.0,0.3407980798079808,0.0005212186066538971,allenai/OLMo-7B,step211000-tokens933B,False
4185,"“She’s always been fearless in her search for knowledge.” Alyssa explained, “We’ve read every book in the compound several times including the old set of encyclopedias we found in the attic.”
Gabe’s smile vanished as he asked, “I’m surprised they allowed that.”
“They didn’t know,” Alyssa offered quietly, “I was six years old when my parents brought me to the",compound,-0.27496910095214844,-5.193667411804199,8.23846276034601e-05,0.6807684264469561,0.0,0.05255325532553255,0.6035624506935664,allenai/OLMo-7B,step211000-tokens933B,False
4186,"“The rope hardly even moves when he’s on it and it doesn’t even sag that much.”
Connor smiled and elbowed Andrew, saying, “Yeah, for such a big guy he sure is light on his feet.”
Andrew chuckled, but in the back of his mind, it did seem odd.
“I’m going next,” said",Andrew,-2.5903568267822266,-4.051584243774414,5.2814430091530085e-05,0.7022736914813014,0.0,0.4538853885388539,2.107482458386357e-06,allenai/OLMo-7B,step211000-tokens933B,False
4187,"""I can't believe this,"" I scorned myself, fumbling with the zipper at the back of my dress. ""What was I thinking?""

Don't cry, Mia. Don't cry. But that's what part of me wanted to do. How could I be so stupid? How could I forget who I was dealing with?

""I gave you specific instructions for the party,",Mia,-1.5397720336914062,-4.65340518951416,7.635608926648274e-05,0.7737155252473613,0.0,0.14607860786078605,0.14699940336052925,allenai/OLMo-7B,step211000-tokens933B,False
4188,"It had room for each Pegasus to stretch its wings freely and comfortably, and each stable was labeled with paint of the creature’s names. I took Shadow to his stable in the corner, which came complete with a food and water trough, and riding gear. “I’ll see you tomorrow,",Shadow,-1.6669397354125977,-3.670626640319824,6.440687866415828e-05,0.7761450605979139,0.0,-0.1403420342034203,0.16371691810105565,allenai/OLMo-7B,step211000-tokens933B,False
4189,"“I can’t do that.”
“It’s not safe here.”
“Yeah, Tony mentioned I couldn’t be walking around by myself anymore.” Her eyebrows drew together. “Wish he would have mentioned he was spying for your mom a lot sooner.” I knew Grandma Sidney had been battling a crush on",Tony,-1.024618148803711,-4.548233985900879,9.07034263946116e-05,0.6433055470530237,0.0,0.37861386138613856,0.00010267933633937441,allenai/OLMo-7B,step211000-tokens933B,False
4190,"But it was only 9:00 a.m. Maybe she'd spike her coffee-Italians liked their liquor.

She smiled with false cheer. ""So what are we making today?""

Mama Conte slid a well-worn piece of paper over to her and pointed. ""That is our recipe.""

""Oh, I figured you knew enough not to need a",recipe,-0.18482208251953125,-7.343730926513672,0.0001305028999922797,0.5957011387583967,0.0,0.14198619861986198,0.1587875336688808,allenai/OLMo-7B,step211000-tokens933B,False
4191,"""You mean you guys?""

""Exactly.""

OK. Fair enough, she nodded thoughtfully. They would just have to come up with a solution.

""We should begin negotiations with other Midnights and see if that's going to be a recurring theme,"" Caia suggested.

The Council nodded, but Reuben sighed, ""It's not that easy,",Caia,-2.8731327056884766,-4.588740348815918,5.04751515109092e-05,0.7548934038073674,0.0,0.23290729072907287,0.019702904998228292,allenai/OLMo-7B,step211000-tokens933B,False
4192,"I hurried back out to find Ed Thayer bouncing anxiously in Mr. King's chair as he pulled up information on his computer. His eyes were too bright and his hair stuck out at odd angles. He was pointing animatedly to the computer screen, his voice cracking and rising an octave as he spoke.

""I found the virus! It was hidden in the back subcode..."" Thayer beamed as he showed Mr. King how and where he found the",virus,-0.7697505950927734,-2.57177734375,5.202105239732191e-05,0.7549118160829212,0.0,0.34042604260426035,0.0005290954553317952,allenai/OLMo-7B,step211000-tokens933B,False
4193,"Taking small, deliberate steps, she walked into the living room, collapsing onto the white leather sofa.

She'd had the most dreadful day. Within the space of a few hours, she'd fainted, learned she was pregnant and been abandoned by her husband. The prospects for the future didn't look",bright,-3.2318363189697266,-10.653009414672852,0.0001524236868135631,0.5211000088988148,0.0,0.10763876387638763,0.2864438341173619,allenai/OLMo-7B,step211000-tokens933B,False
4194,"""Where is she now?"" Roman asked.

""In the cafeteria, eating a gourmet meal,"" Gregori replied. ""I'll take her to my office in about ten minutes. You can meet her there.""

""All right."" Roman sipped some Bleer. ""You're doing very well,",Gregori,-0.7583532333374023,-4.017192840576172,6.17223049630411e-05,0.6929444128808633,0.0,0.05768976897689768,0.5685964511521996,allenai/OLMo-7B,step211000-tokens933B,False
4195,"Later, her father took her and Vince aside and gave them a check for a hundred thousand dollars ""to buy whatever else the two of you might need,"" he said, ""or to put a down payment on a little house of your own.""

""Dad, this is way too much,"" Cara said.

""I told you I was a rich man,"" her father reminded her.

""I know, but..."" She looked at",Vince,-0.7085666656494141,-4.236806869506836,6.681103695882484e-05,0.7288642582451229,0.0,0.3974557455745574,4.229110178116357e-05,allenai/OLMo-7B,step211000-tokens933B,False
4196,"Once again, he slid his dark sunglasses down his nose and drilled into her with his fierce golden eyes.

Helena's body stiffened. ""Darn it,"" she spoke under her breath. Where had the crazy redhead cabby gone? Helena hadn't even paid her.

With no time to lose, she raised her arm and flagged down a new yellow chariot.

Again, the stranger made no movement towards her as she loaded herself in a",cab,-3.7845802307128906,-7.836829662322998,0.00010921656212303787,0.44027858595251296,0.0,0.16176417641764174,0.10785422055836197,allenai/OLMo-7B,step211000-tokens933B,False
4197,"That sounded a little X-Men... heightened sense of intuition... Her jaw dropped. ""You mean he's psychic?""

Christopher cleared his throat. ""Not exactly. Well... yes... but not in the way you imagine. I sense things about people.""

""Well that's nice and vague, now I really believe you're a",psychic,-1.6586627960205078,-4.389330863952637,6.365153967635706e-05,0.669018353203387,0.0,0.2238343834383438,0.025176225809694794,allenai/OLMo-7B,step211000-tokens933B,False
4198,"She hadn't imagined that, and he actually lingered, really studying her br**sts in her tight T-shirt, making her shift her feet in discomfort. It was absolutely the wrong time for him to behave like that, and even worse was that her own body reacted positively to the attention. Marley bit her lip and shifted her purse in front of her chest.

""Do you have a child,",Marley,-2.592574119567871,-3.8225154876708984,6.942684558453038e-05,0.739677138723835,0.0,0.2648184818481848,0.007753847136168757,allenai/OLMo-7B,step211000-tokens933B,False
4199,"Abe stood up and pointed at a metal chair that looked like it was made out of silver vines.  It wasn’t there before. Abe had Zach bring it in from where I didn’t know.
“Please have a seat,” Abe said casually motioning towards the chair.
David looked at the chair first then back at",Abe,-0.3928089141845703,-3.6312131881713867,7.677663961658254e-05,0.7174404564999495,0.0,0.3875427542754275,6.789470829619627e-05,allenai/OLMo-7B,step211000-tokens933B,False
4200,"""Aw, poor baby,"" I said as I put a mushroom in his mouth.

Annie put the potatoes in the oven as Luke handed Tom the coated chicken and put it in the skillet. Tom was a handsome man who stood about 6'0"" tall with a muscular build. His short, sandy brown hair and hazel eyes reminded me a great deal of",Luke,-1.786637306213379,-5.149412155151367,6.903878966113552e-05,0.6464561195789764,0.0,0.24567656765676565,0.013748708031316219,allenai/OLMo-7B,step211000-tokens933B,False
4201,"""What pack has brown eyes, ringed by blue and amber?""

""The Helki pack, who live around Bendigo."" His eyes were chips of glittery ice in the hazy light filling the room. ""It's simply a matter of asking the right questions, Riley.""

I sipped my beer. ""What can you tell me about the Helki",pack,-0.8142585754394531,-6.547061920166016,9.202944056596607e-05,0.6985977943659353,0.0,0.2475607560756075,0.013018359594177272,allenai/OLMo-7B,step211000-tokens933B,False
4202,"“I knew it, I knew it, and you guys always thought I was crazy for thinking that.”
“I think it was the body buried in the backyard part that didn’t quite add up.”
“Yeah, well, the skull wasn’t found in Vanny, so it’s got to be in the backyard.”
“No, Johnny B, it doesn’t have to be in the",backyard,-0.07114410400390625,-4.074343681335449,7.555264892289415e-05,0.7483044797480567,0.0,0.28939693969396935,0.0034964098774480103,allenai/OLMo-7B,step211000-tokens933B,False
4203,"Even if the SA grunts had opened fire, they would have only caused an explosion so close that it would have disabled the gun and killed them. Instead, fifty-six SA grunts, eight of them with red flashes, poured through the doors of the silver car, onto the waggon to defend the artillery laser.
“With me!” yelled Jonr, leaping onto the flatbed, under the barrel. The two remaining able men, followed by Ishmael, leaped onto the waggon and opened fire on the SA",grunts,-0.28128814697265625,-7.911818027496338,0.00013286496687214822,0.6821069774079908,0.0,0.19224722472247222,0.05533746846268953,allenai/OLMo-7B,step211000-tokens933B,False
4204,"When he emerged, a trail of steam followed him. He took her hand. ""Come with me.""

She entered the luxury bathroom and her lips parted. ""A bubble bath?"" Her face softened. ""Trey, you're a genius.""

""I try."" He went to the faucet, turned off the running water, and began",undressing,-7.608151435852051,-13.25698184967041,0.00012860429706051946,0.4885379603720913,0.0,0.21828982898289825,0.02912147972737532,allenai/OLMo-7B,step211000-tokens933B,False
4205,"Personally, I’d so much rather receive something hand-made than something designed and built in a factory. The sights and smells of Christmas were overwhelming. It all made me happy. I looked over at Aaron and realized it was having the opposite effect on him. His glow from the ice-skating seemed to be fading. 

I saw a hot dog vendor and looked at",Aaron,-0.9736785888671875,-3.662552833557129,8.198638533940539e-05,0.6825114658398447,0.0,0.32260426042604257,0.0010623641746108142,allenai/OLMo-7B,step211000-tokens933B,False
4206,"He could feel that energy; the adrenalin was rushing through him. Bob rushed down and he searched the crowded platform. He couldn’t find Karl anywhere. He searched harder and a train pulled into one of the platforms. Bob looked all over and in the third car from him, he could see Karl getting in. Bob got in and slowly made his way to",Karl,-2.187429428100586,-3.331406593322754,5.342634904081933e-05,0.7772646763106884,0.0,0.2337353735373537,0.019258656006535445,allenai/OLMo-7B,step211000-tokens933B,False
4207,"She spun around knocked the first guard the the ground and had a second in her arms. She used his weapon to disable the other guards and then shot him in the leg. Before letting him go she threw out a small shiny marble, it rolled a little bit and exploded into a bright light.

All Terrains in range fell to the ground. The woman then ran out of the terminal and outside to a small ship, dropping a few more of her",marbles,-1.9290122985839844,-6.075482368469238,6.702803511871025e-05,0.6169341551762841,0.0,0.1908190819081908,0.05720861136039618,allenai/OLMo-7B,step211000-tokens933B,False
4208,"They inched their way over the ground - a slow, painstaking process that seemed never-ending. The heavy fog was their only protection once they emerged from the forested area to the campsite itself. Tempest sent up a silent prayer that the thick vapor would prevent their presence from being detected.

Darius felt the disturbance ahead. He had made his way through the line of intruders, the male leopard coming from the opposite side to meet him at the",campsite,-1.448561668395996,-7.064534664154053,8.460773096885532e-05,0.661231294349058,0.0,0.3283528352835283,0.0008523045591441246,allenai/OLMo-7B,step211000-tokens933B,False
4209,"Sparkled eyed her suitcase nervously, and Lacey decided to use an oldie-but-goodie distraction trick, one that would hopefully keep her daughter from checking and rechecking her suitcase for items she might have forgotten for the rest of the night.

""Are you taller?"" she asked Sparkle. ""You look taller to me.""

That drew Sparkle's attention away from the",suitcase,-0.5539340972900391,-9.581504821777344,0.00014403833483811468,0.5609980983161206,0.0,0.10315031503150315,0.30713041619655695,allenai/OLMo-7B,step211000-tokens933B,False
4210,"It looks like a snake. Is it a symbol of Achilles?""
""Yes, it is a snake, but has nothing to do with Achilles. It was my pet, its name Argos, like the ship of Jason, for I allowed it to wander through the palace.""
""You allowed this snake to roam your brother's",palace,-0.2805042266845703,-8.408340454101562,0.00014202088641468436,0.6423617970710459,0.0,0.15608760876087607,0.12095599381763467,allenai/OLMo-7B,step211000-tokens933B,False
4211,"Piper stumbled, her arms tight around Amanda's waist. She reached for the screen door at the same time Mark turned around and went to his car.

He spat on the ground and wiped his face on the sleeve of his sweatshirt before climbing into the truck. His parting words were lost to Amanda because she was backing Piper into the house, keeping her eyes trained on",Mark,-1.077077865600586,-2.947284698486328,5.082963252789341e-05,0.7288491542313764,0.0,0.36262826282628263,0.00020912949885345416,allenai/OLMo-7B,step211000-tokens933B,False
4212,"You'd have to be blind or stupid not to realize it.

And even if Santa's beard had been real, the Santa she'd just consulted was just like every other grown-up. Once Haley tried to explain about the angel, Santa had gotten that look in his eyes. It seemed to Haley that if anyone believed in angels, it would be",Santa,-1.56805419921875,-2.609933853149414,6.539901369251311e-05,0.7557781787311446,0.0,0.27272727272727265,0.006046855380715046,allenai/OLMo-7B,step211000-tokens933B,False
4213,"Just as he hadn’t needed to search for beauty, neither had he needed instruction when his father had given him his first camera. The cool, silvery plastic casing had fitted his hand as if it had been made just for him, and he’d know, even at the age of nine, he’d know that this was what his life would be.
Soro didn’t need to go looking for",beauty,-1.0441246032714844,-4.044980049133301,6.201646465342492e-05,0.6683416549100163,0.0,0.4057365736573657,2.8147200916320033e-05,allenai/OLMo-7B,step211000-tokens933B,False
4214,"""That's just crazy,"" she said.

""It's not about the kiss this time, it's about what it means. In some lives we can kiss, but in most we can't."" He stroked her cheek, and she wrestled with how good it felt. ""I must say, I prefer the lives where we can",kiss,-0.566436767578125,-1.5798006057739258,7.446548988809809e-05,0.6912206024487141,0.0,0.2037323732373237,0.04204389147991124,allenai/OLMo-7B,step211000-tokens933B,False
4215,"I was not in the mood for his 'friends only' hugs. No freaking way.

I couldn't stop the nasty snark that bubbled up. I glared at Danny, who was giving me a nervous smile, as though he knew niceties were not the agenda for the evening. ""I seriously doubt you were looking for us,",Danny,-1.4726791381835938,-4.081488609313965,4.800892202183604e-05,0.8019660734243866,0.0,0.15587158715871585,0.12147777929598576,allenai/OLMo-7B,step211000-tokens933B,False
