good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Janet went to the school.,Janet gone to the school.,morphology,irregular_forms,irregular_past_participle_verbs,280,497,paired,-21.370182037353516,-28.234577178955078,True,-2.1479053497314453,-3.0174102783203125,-2.2005367279052734,-3.000886917114258,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The forgotten documentaries were good.,The forgot documentaries were good.,morphology,irregular_forms,irregular_past_participle_adjectives,637,498,paired,-39.292816162109375,-45.02436447143555,True,-2.3755626678466797,-3.181842803955078,-2.3372573852539062,-3.1716766357421875,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Kenneth sang.,Kenneth sung.,morphology,irregular_forms,irregular_past_participle_verbs,271,499,paired,-15.476208686828613,-17.95429039001465,True,-2.0269603729248047,-2.8531742095947266,-2.044931411743164,-2.870640754699707,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The broken couches weren't hidden.,The broke couches weren't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,944,500,paired,-39.65680694580078,-46.030548095703125,True,-2.4216079711914062,-3.310129165649414,-2.419424057006836,-3.2604055404663086,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Had Dana ever boycotted that legislature?,Dana had ever boycotted that legislature.,semantics,npi_licensing,matrix_question_npi_licensor_present,608,501,paired,-49.93816375732422,-54.025020599365234,True,-2.3624038696289062,-2.9723663330078125,-2.462169647216797,-3.2416000366210938,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only the apples ever grew.,Even the apples ever grew.,semantics,npi_licensing,only_npi_licensor_present,492,502,paired,-30.099061965942383,-33.669342041015625,True,-2.317272186279297,-2.8418922424316406,-1.9270000457763672,-2.482297897338867,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Most schools might not ever negotiate.,Most schools might really ever negotiate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,452,503,paired,-36.70807647705078,-47.015377044677734,True,-2.281789779663086,-3.29052734375,-2.3632774353027344,-3.311420440673828,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
That child will not ever talk.,That child will fortunately ever talk.,semantics,npi_licensing,sentential_negation_npi_licensor_present,566,504,paired,-31.916217803955078,-47.91143035888672,True,-2.0475711822509766,-2.8324737548828125,-2.051776885986328,-2.958395004272461,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only Beth ever tours that mall.,Even Beth ever tours that mall.,semantics,npi_licensing,only_npi_licensor_present,784,505,paired,-45.96253204345703,-48.483489990234375,True,-2.2559585571289062,-3.083864212036133,-1.9810943603515625,-2.836862564086914,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Julie had not ever cleaned a plate.,Julie had fortunately ever cleaned a plate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,847,506,paired,-35.70410919189453,-50.666351318359375,True,-2.266752243041992,-3.2503442764282227,-2.2560787200927734,-3.278904914855957,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
A bicycle really slows.,A bicycle ever slows.,semantics,npi_licensing,npi_present_2,304,507,paired,-35.92719268798828,-34.83917236328125,False,-2.3243846893310547,-3.185415267944336,-2.3237972259521484,-3.2413339614868164,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every bank that had respected Dana had not ever failed to cooperate.,Every bank that had not respected Dana had ever failed to cooperate.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,786,508,paired,-72.21739959716797,-74.77120971679688,True,-1.965921401977539,-2.5863113403320312,-1.977396011352539,-2.580677032470703,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only some children that Sandra has bothered had ever cheered.,Some children that only Sandra has bothered had ever cheered.,syntax_semantics,npi_licensing,only_npi_scope,414,509,paired,-68.68924713134766,-77.01094055175781,True,-2.100587844848633,-2.782621383666992,-1.95220947265625,-2.8056602478027344,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
A hat had not ever flattened.,A hat had fortunately ever flattened.,semantics,npi_licensing,sentential_negation_npi_licensor_present,809,510,paired,-42.655853271484375,-52.445518493652344,True,-2.333789825439453,-3.2432479858398438,-2.278491973876953,-3.1808700561523438,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The bananas really ripen.,The bananas ever ripen.,semantics,npi_licensing,npi_present_2,748,511,paired,-32.808837890625,-36.22563552856445,True,-2.3820972442626953,-3.360738754272461,-2.4646053314208984,-3.5072975158691406,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Those patients have also benefited.,Those patients have ever benefited.,semantics,npi_licensing,npi_present_2,412,512,paired,-24.167455673217773,-31.00174903869629,True,-2.5428028106689453,-3.3768157958984375,-2.544811248779297,-3.360027313232422,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Dennis should certainly kiss all guys.,Dennis should ever kiss all guys.,semantics,npi_licensing,npi_present_2,283,513,paired,-51.931121826171875,-55.474082946777344,True,-1.9448719024658203,-2.6064720153808594,-2.088499069213867,-2.811492919921875,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some skirt has certainly twirled.,Some skirt has ever twirled.,semantics,npi_licensing,npi_present_2,854,514,paired,-41.80408477783203,-38.70924377441406,False,-2.0166053771972656,-2.8658523559570312,-2.040863037109375,-2.9307003021240234,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even Randolf often annoyed most girls.,Even Randolf ever annoyed most girls.,semantics,npi_licensing,npi_present_1,760,515,paired,-51.90276336669922,-54.809539794921875,True,-2.0922584533691406,-2.7843551635742188,-2.062664031982422,-2.7769699096679688,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
This car that could embarrass Roger has not ever stopped.,This car that could not embarrass Roger has ever stopped.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,750,516,paired,-66.71035766601562,-68.26070404052734,True,-2.2352657318115234,-3.000211715698242,-2.2600784301757812,-3.0130138397216797,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Most nieces of John that have approached Ruth might not ever concur.,Most nieces of John that have not approached Ruth might ever concur.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,878,517,paired,-80.13067626953125,-82.50558471679688,True,-2.165302276611328,-2.9305782318115234,-2.125457763671875,-2.881002426147461,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
That granddaughter of Holly who has disagreed with Larry has not ever answered.,That granddaughter of Holly who has not disagreed with Larry has ever answered.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,110,518,paired,-82.50386810302734,-84.3069839477539,True,-1.764312744140625,-2.338197708129883,-1.6863517761230469,-2.2255687713623047,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Will that couch ever fall apart?,That couch will ever fall apart.,semantics,npi_licensing,matrix_question_npi_licensor_present,182,519,paired,-30.965810775756836,-35.73194885253906,True,-2.285890579223633,-3.210836410522461,-2.2609901428222656,-3.407085418701172,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Can Carmen ever hurt these guys?,Carmen can ever hurt these guys.,semantics,npi_licensing,matrix_question_npi_licensor_present,390,520,paired,-42.0662727355957,-46.76178741455078,True,-2.265920639038086,-3.060121536254883,-2.2012786865234375,-3.220705986022949,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even all women had certainly compromised.,Even all women had ever compromised.,semantics,npi_licensing,npi_present_1,166,521,paired,-41.3913459777832,-41.83574295043945,True,-1.8514957427978516,-2.6294384002685547,-1.8485221862792969,-2.6176986694335938,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only the mother of Laurie that the waitresses are appreciating ever examined some movies.,The mother of Laurie that only the waitresses are appreciating ever examined some movies.,syntax_semantics,npi_licensing,only_npi_scope,325,522,paired,-104.98316192626953,-108.54481506347656,True,-2.4117565155029297,-3.057718276977539,-2.454416275024414,-3.2795286178588867,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only this grandfather of Edward who the Impressionists fire ever copes.,This grandfather of Edward who only the Impressionists fire ever copes.,syntax_semantics,npi_licensing,only_npi_scope,871,523,paired,-90.89855194091797,-95.1180419921875,True,-2.0076732635498047,-2.7767820358276367,-1.9148883819580078,-2.7300052642822266,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only these shoes that Kenneth is hiding ever wrinkle.,These shoes that only Kenneth is hiding ever wrinkle.,syntax_semantics,npi_licensing,only_npi_scope,348,524,paired,-69.42478942871094,-72.14137268066406,True,-2.239534378051758,-2.768362045288086,-2.2327117919921875,-2.873300552368164,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only every government that Lawrence confused has ever respected Dana.,Every government that only Lawrence confused has ever respected Dana.,syntax_semantics,npi_licensing,only_npi_scope,11,525,paired,-80.5562973022461,-84.47434997558594,True,-2.346233367919922,-2.7828006744384766,-2.213970184326172,-2.695301055908203,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
All guys often distracts Denise.,All guys ever distracts Denise.,semantics,npi_licensing,npi_present_2,974,526,paired,-49.48837661743164,-50.169010162353516,True,-2.4477787017822266,-3.1429672241210938,-2.447500228881836,-3.147003173828125,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Natalie will not ever help Cindy.,Natalie will probably ever help Cindy.,semantics,npi_licensing,sentential_negation_npi_licensor_present,493,527,paired,-45.777008056640625,-48.72286605834961,True,-2.760517120361328,-3.282350540161133,-2.798921585083008,-3.3690738677978516,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even Donna clearly departs.,Even Donna ever departs.,semantics,npi_licensing,npi_present_1,852,528,paired,-38.145233154296875,-38.73088836669922,True,-1.8540916442871094,-2.642190933227539,-1.8822784423828125,-2.6703758239746094,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even some boxes would certainly annoy the Borgias.,Even some boxes would ever annoy the Borgias.,semantics,npi_licensing,npi_present_1,274,529,paired,-57.66065979003906,-61.05937957763672,True,-2.176877975463867,-2.8891468048095703,-2.2090282440185547,-2.954366683959961,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only Gregory could ever appreciate that art gallery.,Even Gregory could ever appreciate that art gallery.,semantics,npi_licensing,only_npi_licensor_present,165,530,paired,-46.777774810791016,-50.787254333496094,True,-2.062816619873047,-2.7362537384033203,-1.928009033203125,-2.6211929321289062,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only nieces of Dawn that Vanessa had concealed would ever fire Monet.,Nieces of Dawn that only Vanessa had concealed would ever fire Monet.,syntax_semantics,npi_licensing,only_npi_scope,906,531,paired,-103.33841705322266,-101.3787841796875,False,-2.429330825805664,-3.1842870712280273,-2.2092647552490234,-2.9399185180664062,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Colleen had also alarmed Stacey.,Colleen had ever alarmed Stacey.,semantics,npi_licensing,npi_present_2,619,532,paired,-42.50389099121094,-46.8560791015625,True,-2.6137523651123047,-3.367269515991211,-2.6237945556640625,-3.3719043731689453,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even Rebecca might really manage to get fired.,Even Rebecca might ever manage to get fired.,semantics,npi_licensing,npi_present_1,771,533,paired,-48.87543487548828,-49.95417785644531,True,-1.961221694946289,-2.4942989349365234,-1.9765663146972656,-2.514467239379883,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even a lot of guests will also exit Harvard University.,Even a lot of guests will ever exit Harvard University.,semantics,npi_licensing,npi_present_1,692,534,paired,-56.212886810302734,-59.70325469970703,True,-1.9839305877685547,-2.4458694458007812,-1.9614601135253906,-2.3833999633789062,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Can a lot of men ever exist?,A lot of men can ever exist.,semantics,npi_licensing,matrix_question_npi_licensor_present,315,535,paired,-38.19724655151367,-41.10261535644531,True,-2.300638198852539,-3.099397659301758,-2.2686805725097656,-3.240011215209961,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Lucille could not ever lie.,Lucille could probably ever lie.,semantics,npi_licensing,sentential_negation_npi_licensor_present,745,536,paired,-31.396526336669922,-39.423465728759766,True,-2.2121658325195312,-3.034069061279297,-2.203075408935547,-3.009521484375,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even Tara had really baked.,Even Tara had ever baked.,semantics,npi_licensing,npi_present_1,4,537,paired,-36.406219482421875,-36.220279693603516,False,-2.0346298217773438,-2.784269332885742,-2.0442047119140625,-2.8528995513916016,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Did every carriage ever drop?,Every carriage did ever drop.,semantics,npi_licensing,matrix_question_npi_licensor_present,439,538,paired,-35.596858978271484,-36.778541564941406,True,-2.302579879760742,-3.009204864501953,-2.2793350219726562,-3.078042984008789,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only Brian has ever ordered Mary to practice.,Even Brian has ever ordered Mary to practice.,semantics,npi_licensing,only_npi_licensor_present,197,539,paired,-51.23897171020508,-57.13438415527344,True,-1.8223724365234375,-2.422382354736328,-1.6286087036132812,-2.2287979125976562,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
That icicle often melted.,That icicle ever melted.,semantics,npi_licensing,npi_present_2,632,540,paired,-34.16490936279297,-29.789653778076172,False,-2.2840099334716797,-3.128812789916992,-2.3152198791503906,-3.1300125122070312,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Sabrina had certainly boycotted many companies.,Sabrina had ever boycotted many companies.,semantics,npi_licensing,npi_present_2,403,541,paired,-50.491188049316406,-50.58687210083008,True,-2.0894088745117188,-2.8475093841552734,-2.0903244018554688,-2.919308662414551,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Granddaughters of Patrick who might exit that mall had not ever worked hard.,Granddaughters of Patrick who might not exit that mall had ever worked hard.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,872,542,paired,-90.50479125976562,-88.37286376953125,False,-2.237232208251953,-2.8869810104370117,-2.367269515991211,-3.0098228454589844,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even an actor also wonders who speak up.,Even an actor ever wonders who speak up.,semantics,npi_licensing,npi_present_1,897,543,paired,-51.206146240234375,-51.697444915771484,True,-1.7994346618652344,-2.510038375854492,-1.781148910522461,-2.422243118286133,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only waitresses that some book aggravates ever force Craig to scratch.,Waitresses that only some book aggravates ever force Craig to scratch.,syntax_semantics,npi_licensing,only_npi_scope,545,544,paired,-104.57493591308594,-102.13673400878906,False,-2.0038089752197266,-2.475942611694336,-1.7643566131591797,-2.4106597900390625,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some cars will not ever accelerate.,Some cars will really ever accelerate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,328,545,paired,-35.97008514404297,-42.98228454589844,True,-2.120157241821289,-2.9112777709960938,-2.1576290130615234,-2.9346580505371094,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Vincent often looked like a painting.,Vincent ever looked like a painting.,semantics,npi_licensing,npi_present_2,89,546,paired,-36.65633773803711,-40.27061462402344,True,-2.246417999267578,-3.1823034286499023,-2.1538314819335938,-3.0723304748535156,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only most guys that Danielle has complained about will ever flirt.,Most guys that only Danielle has complained about will ever flirt.,syntax_semantics,npi_licensing,only_npi_scope,453,547,paired,-68.08000946044922,-76.98550415039062,True,-1.9254608154296875,-2.4290504455566406,-1.7547016143798828,-2.481882095336914,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Timothy's nephews that are noticing Clyde had not ever joked around.,Timothy's nephews that are not noticing Clyde had ever joked around.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,462,548,paired,-89.07947540283203,-85.47945404052734,False,-1.9159088134765625,-2.6462879180908203,-2.0411510467529297,-2.737401008605957,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Only Scott had ever asked Colleen to aggravate Brian.,Even Scott had ever asked Colleen to aggravate Brian.,semantics,npi_licensing,only_npi_licensor_present,185,549,paired,-63.34557342529297,-67.75209045410156,True,-1.5137996673583984,-2.0898208618164062,-1.3786087036132812,-1.975555419921875,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Even this truck might certainly drop.,Even this truck might ever drop.,semantics,npi_licensing,npi_present_1,831,550,paired,-42.36111068725586,-41.698184967041016,False,-1.9479637145996094,-2.629220962524414,-2.0028953552246094,-2.7697391510009766,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
That rabbit has found at least six mountains.,No rabbit has found at least six mountains.,semantics,quantifiers,superlative_quantifiers_2,918,551,paired,-46.28042984008789,-46.23016357421875,False,-2.126863479614258,-2.805665969848633,-2.0818405151367188,-2.672698974609375,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
That guest praised at least five stories.,No guest praised at least five stories.,semantics,quantifiers,superlative_quantifiers_2,896,552,paired,-45.88826370239258,-48.32295608520508,True,-2.1910324096679688,-2.9019241333007812,-2.189512252807617,-2.9214839935302734,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
No cashier talked about more than nine grocery stores.,No cashier talked about at least nine grocery stores.,semantics,quantifiers,superlative_quantifiers_1,645,553,paired,-54.688690185546875,-56.387508392333984,True,-1.9119396209716797,-2.7258987426757812,-1.9378032684326172,-2.6898975372314453,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There wasn't a granddaughter of Sarah dying.,There wasn't every granddaughter of Sarah dying.,semantics,quantifiers,existential_there_quantifiers_1,952,554,paired,-46.20600128173828,-55.90872573852539,True,-1.7343387603759766,-2.5188560485839844,-1.83953857421875,-2.5759525299072266,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Most slopes are there embarrassing Cynthia.,There are most slopes embarrassing Cynthia.,semantics,quantifiers,existential_there_quantifiers_2,735,555,paired,-56.91255187988281,-56.32823944091797,False,-2.5735340118408203,-3.4351272583007812,-2.3401641845703125,-3.118267059326172,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There isn't a mouth disgusting Rachelle.,There isn't every mouth disgusting Rachelle.,semantics,quantifiers,existential_there_quantifiers_1,255,556,paired,-49.860198974609375,-57.34090805053711,True,-2.1607322692871094,-3.1166839599609375,-2.3162670135498047,-3.342726707458496,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Most newspaper articles weren't there stunning Allison.,There weren't most newspaper articles stunning Allison.,semantics,quantifiers,existential_there_quantifiers_2,466,557,paired,-59.974788665771484,-63.489994049072266,True,-2.3939456939697266,-3.0104598999023438,-2.3010635375976562,-2.881826400756836,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There were few girls debating.,There were most girls debating.,semantics,quantifiers,existential_there_quantifiers_1,158,558,paired,-31.957637786865234,-36.709266662597656,True,-2.125314712524414,-3.0124168395996094,-2.152322769165039,-3.177095413208008,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There were many high schools stunning those guests.,There were most high schools stunning those guests.,semantics,quantifiers,existential_there_quantifiers_1,392,559,paired,-52.106239318847656,-58.58457946777344,True,-2.1227188110351562,-2.8133811950683594,-2.1478004455566406,-2.8413543701171875,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
All windows are there opening.,There are all windows opening.,semantics,quantifiers,existential_there_quantifiers_2,105,560,paired,-33.447479248046875,-28.719722747802734,False,-2.131441116333008,-2.8243064880371094,-2.0034828186035156,-2.7514495849609375,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
All cousins of Brian aren't there sighing.,There aren't all cousins of Brian sighing.,semantics,quantifiers,existential_there_quantifiers_2,386,561,paired,-56.386226654052734,-55.315513610839844,False,-1.6596336364746094,-2.3073558807373047,-1.5925769805908203,-2.276226043701172,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Each newspaper article was there aggravating Daniel.,There was each newspaper article aggravating Daniel.,semantics,quantifiers,existential_there_quantifiers_2,667,562,paired,-59.39295959472656,-55.5462532043457,False,-1.9602241516113281,-2.8856029510498047,-1.8775177001953125,-2.8531055450439453,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
All pictures of Candice weren't there boring Benjamin.,There weren't all pictures of Candice boring Benjamin.,semantics,quantifiers,existential_there_quantifiers_2,482,563,paired,-67.19192504882812,-63.298622131347656,False,-2.0871105194091797,-2.7279415130615234,-1.9214649200439453,-2.5895824432373047,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
No doctor was complaining about fewer than five books.,No doctor was complaining about at most five books.,semantics,quantifiers,superlative_quantifiers_1,237,564,paired,-54.24668884277344,-57.15574645996094,True,-2.250234603881836,-3.0990123748779297,-2.262929916381836,-3.123981475830078,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
An adult can take at most four mountains.,No adult can take at most four mountains.,semantics,quantifiers,superlative_quantifiers_2,382,565,paired,-39.272216796875,-46.010162353515625,True,-2.0926342010498047,-2.847278594970703,-2.0777759552001953,-2.730358123779297,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every print was there irritating Tammy.,There was every print irritating Tammy.,semantics,quantifiers,existential_there_quantifiers_2,463,566,paired,-54.2982292175293,-54.47908020019531,True,-2.5591182708740234,-2.934476852416992,-2.399984359741211,-2.929841995239258,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
No waiter respects more than two patients.,No waiter respects at least two patients.,semantics,quantifiers,superlative_quantifiers_1,699,567,paired,-47.99354553222656,-51.22283172607422,True,-2.074737548828125,-2.770814895629883,-2.00909423828125,-2.7227249145507812,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
All slopes are there alarming Kathleen.,There are all slopes alarming Kathleen.,semantics,quantifiers,existential_there_quantifiers_2,46,568,paired,-57.78697967529297,-54.30646514892578,False,-2.286886215209961,-3.240365982055664,-2.0937767028808594,-3.0698986053466797,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
No man cleans more than four casseroles.,No man cleans at least four casseroles.,semantics,quantifiers,superlative_quantifiers_1,539,569,paired,-46.301753997802734,-51.888267517089844,True,-2.1199169158935547,-2.800943374633789,-1.9994583129882812,-2.697620391845703,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There was a mountain boring Derek.,There was each mountain boring Derek.,semantics,quantifiers,existential_there_quantifiers_1,130,570,paired,-44.76504898071289,-57.257450103759766,True,-2.0453872680664062,-2.927001953125,-2.183382034301758,-3.1417388916015625,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every unicycle was there falling.,There was every unicycle falling.,semantics,quantifiers,existential_there_quantifiers_2,850,571,paired,-43.809593200683594,-45.11591339111328,True,-2.165790557861328,-2.6480636596679688,-2.098644256591797,-2.736185073852539,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every patient had boycotted at most three malls.,No patient had boycotted at most three malls.,semantics,quantifiers,superlative_quantifiers_2,846,572,paired,-62.70772933959961,-62.56637191772461,False,-2.209257125854492,-2.7828407287597656,-2.041126251220703,-2.701192855834961,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every girl boasted about at most four waiters.,No girl boasted about at most four waiters.,semantics,quantifiers,superlative_quantifiers_2,359,573,paired,-57.795982360839844,-62.36827087402344,True,-2.1868019104003906,-2.6767959594726562,-2.0284652709960938,-2.6333065032958984,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There wasn't a cake baking.,There wasn't every cake baking.,semantics,quantifiers,existential_there_quantifiers_1,106,574,paired,-25.507278442382812,-36.657989501953125,True,-2.044038772583008,-2.7803688049316406,-2.168550491333008,-2.9056472778320312,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
A guest exited at most six museums.,No guest exited at most six museums.,semantics,quantifiers,superlative_quantifiers_2,341,575,paired,-55.077396392822266,-57.08932876586914,True,-2.0679702758789062,-2.757894515991211,-2.047809600830078,-2.7760963439941406,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every senator toured at least eight hospitals.,No senator toured at least eight hospitals.,semantics,quantifiers,superlative_quantifiers_2,784,576,paired,-45.64924240112305,-51.17528533935547,True,-2.3193187713623047,-3.0794029235839844,-2.2146434783935547,-2.9803504943847656,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There is a college campus astounding John.,There is every college campus astounding John.,semantics,quantifiers,existential_there_quantifiers_1,224,577,paired,-48.71436309814453,-54.03350830078125,True,-2.354856491088867,-3.1298561096191406,-2.421794891357422,-3.2066802978515625,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some glass had bothered at most ten patients.,No glass had bothered at most ten patients.,semantics,quantifiers,superlative_quantifiers_2,750,578,paired,-60.672096252441406,-60.77806091308594,True,-2.090944290161133,-2.6384449005126953,-2.0180835723876953,-2.546783447265625,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There are no hospitals falling.,There are all hospitals falling.,semantics,quantifiers,existential_there_quantifiers_1,108,579,paired,-27.976287841796875,-33.42670440673828,True,-2.033445358276367,-2.8472843170166016,-2.2131996154785156,-3.0909194946289062,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There were many icicles aggravating most doctors.,There were all icicles aggravating most doctors.,semantics,quantifiers,existential_there_quantifiers_1,750,580,paired,-55.80827713012695,-62.479244232177734,True,-2.234477996826172,-3.050374984741211,-2.218595504760742,-3.0787734985351562,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There isn't a computer slipping.,There isn't each computer slipping.,semantics,quantifiers,existential_there_quantifiers_1,909,581,paired,-36.412261962890625,-46.630760192871094,True,-1.975515365600586,-2.7371063232421875,-2.0233688354492188,-2.8783016204833984,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every closet wasn't there shutting.,There wasn't every closet shutting.,semantics,quantifiers,existential_there_quantifiers_2,858,582,paired,-43.34697723388672,-42.86970901489258,False,-2.1387939453125,-2.7642555236816406,-2.0717391967773438,-2.815652847290039,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
All shows about the Impressionists weren't there scaring Michael.,There weren't all shows about the Impressionists scaring Michael.,semantics,quantifiers,existential_there_quantifiers_2,59,583,paired,-73.78071594238281,-73.48681640625,False,-2.139310836791992,-2.741617202758789,-2.1465835571289062,-2.7905502319335938,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There were some grandfathers of customers neglecting to go fishing.,There were most grandfathers of customers neglecting to go fishing.,semantics,quantifiers,existential_there_quantifiers_1,731,584,paired,-62.588050842285156,-67.39324951171875,True,-1.8029842376708984,-2.5321884155273438,-1.8248844146728516,-2.5473365783691406,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
That shoe should bore at most two pedestrians.,No shoe should bore at most two pedestrians.,semantics,quantifiers,superlative_quantifiers_2,606,585,paired,-56.45720291137695,-57.41978073120117,True,-2.060701370239258,-2.6795177459716797,-2.008941650390625,-2.633565902709961,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
