good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Only the apples ever grew.,Even the apples ever grew.,semantics,npi_licensing,only_npi_licensor_present,492,502,paired,-38.06742858886719,-42.34575271606445,True,-1.5606269836425781,-2.630939483642578,-1.6979637145996094,-2.7448387145996094,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Most schools might not ever negotiate.,Most schools might really ever negotiate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,452,503,paired,-46.92072296142578,-55.04798126220703,True,-1.4492473602294922,-2.511747360229492,-1.497457504272461,-2.442770004272461,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
That child will not ever talk.,That child will fortunately ever talk.,semantics,npi_licensing,sentential_negation_npi_licensor_present,566,504,paired,-36.89447021484375,-50.71328353881836,True,-1.3869991302490234,-2.7776241302490234,-1.498483657836914,-2.600046157836914,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only Beth ever tours that mall.,Even Beth ever tours that mall.,semantics,npi_licensing,only_npi_licensor_present,784,505,paired,-58.961456298828125,-60.849403381347656,True,-1.5000801086425781,-2.562580108642578,-1.5644121170043945,-2.6112871170043945,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Julie had not ever cleaned a plate.,Julie had fortunately ever cleaned a plate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,847,506,paired,-48.69612503051758,-61.168758392333984,True,-1.3281192779541016,-2.7499942779541016,-1.3252801895141602,-2.45028018951416,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
A bicycle really slows.,A bicycle ever slows.,semantics,npi_licensing,npi_present_2,304,507,paired,-38.49070739746094,-40.93977355957031,True,-1.5523004531860352,-2.646050453186035,-1.55401611328125,-2.59307861328125,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every bank that had respected Dana had not ever failed to cooperate.,Every bank that had not respected Dana had ever failed to cooperate.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,786,508,paired,-81.70069122314453,-84.42810821533203,True,-1.4205551147460938,-2.7643051147460938,-1.4308128356933594,-2.7120628356933594,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only some children that Sandra has bothered had ever cheered.,Some children that only Sandra has bothered had ever cheered.,syntax_semantics,npi_licensing,only_npi_scope,414,509,paired,-82.33519744873047,-85.75770568847656,True,-1.462564468383789,-2.571939468383789,-1.5108118057250977,-2.5733118057250977,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
A hat had not ever flattened.,A hat had fortunately ever flattened.,semantics,npi_licensing,sentential_negation_npi_licensor_present,809,510,paired,-49.20866775512695,-62.40789794921875,True,-1.4677295684814453,-2.7802295684814453,-1.494882583618164,-2.619882583618164,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The bananas really ripen.,The bananas ever ripen.,semantics,npi_licensing,npi_present_2,748,511,paired,-36.586082458496094,-37.77640151977539,True,-1.5188217163085938,-2.7375717163085938,-1.57476806640625,-2.66070556640625,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Those patients have also benefited.,Those patients have ever benefited.,semantics,npi_licensing,npi_present_2,412,512,paired,-36.21372604370117,-43.03460693359375,True,-1.5629816055297852,-2.648919105529785,-1.591939926147461,-2.615377426147461,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Dennis should certainly kiss all guys.,Dennis should ever kiss all guys.,semantics,npi_licensing,npi_present_2,283,513,paired,-54.20684051513672,-55.20285415649414,True,-1.599172592163086,-2.536672592163086,-1.5322809219360352,-2.399468421936035,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some skirt has certainly twirled.,Some skirt has ever twirled.,semantics,npi_licensing,npi_present_2,854,514,paired,-47.39179992675781,-51.10123825073242,True,-1.5071640014648438,-2.5931015014648438,-1.485748291015625,-2.516998291015625,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even Randolf often annoyed most girls.,Even Randolf ever annoyed most girls.,semantics,npi_licensing,npi_present_1,760,515,paired,-65.36395263671875,-65.77349090576172,True,-1.6264219284057617,-2.5717344284057617,-1.6422700881958008,-2.509457588195801,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
This car that could embarrass Roger has not ever stopped.,This car that could not embarrass Roger has ever stopped.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,750,516,paired,-72.99275970458984,-72.8042984008789,False,-1.4969940185546875,-2.7157440185546875,-1.5186100006103516,-2.6748600006103516,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Most nieces of John that have approached Ruth might not ever concur.,Most nieces of John that have not approached Ruth might ever concur.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,878,517,paired,-91.01736450195312,-97.29208374023438,True,-1.5292072296142578,-2.755769729614258,-1.489187240600586,-2.832937240600586,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
That granddaughter of Holly who has disagreed with Larry has not ever answered.,That granddaughter of Holly who has not disagreed with Larry has ever answered.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,110,518,paired,-89.32438659667969,-91.36109924316406,True,-1.5504636764526367,-2.5739011764526367,-1.5605649948120117,-2.5996274948120117,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Will that couch ever fall apart?,That couch will ever fall apart.,semantics,npi_licensing,matrix_question_npi_licensor_present,182,519,paired,-35.44215774536133,-44.24625015258789,True,-1.359696388244629,-2.703446388244629,-1.4604206085205078,-2.577608108520508,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Can Carmen ever hurt these guys?,Carmen can ever hurt these guys.,semantics,npi_licensing,matrix_question_npi_licensor_present,390,520,paired,-46.57527160644531,-52.0096435546875,True,-1.432877540588379,-2.589127540588379,-1.5586566925048828,-2.613344192504883,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even all women had certainly compromised.,Even all women had ever compromised.,semantics,npi_licensing,npi_present_1,166,521,paired,-53.9761962890625,-53.89311218261719,False,-1.6244611740112305,-2.5619611740112305,-1.6019153594970703,-2.5159778594970703,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only the mother of Laurie that the waitresses are appreciating ever examined some movies.,The mother of Laurie that only the waitresses are appreciating ever examined some movies.,syntax_semantics,npi_licensing,only_npi_scope,325,522,paired,-113.51994323730469,-112.47618865966797,False,-1.5879096984863281,-2.642597198486328,-1.6130342483520508,-2.683346748352051,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only this grandfather of Edward who the Impressionists fire ever copes.,This grandfather of Edward who only the Impressionists fire ever copes.,syntax_semantics,npi_licensing,only_npi_scope,871,523,paired,-104.90560150146484,-101.95820617675781,False,-1.5586881637573242,-2.574313163757324,-1.5615968704223633,-2.6475343704223633,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only these shoes that Kenneth is hiding ever wrinkle.,These shoes that only Kenneth is hiding ever wrinkle.,syntax_semantics,npi_licensing,only_npi_scope,348,524,paired,-76.70314025878906,-82.29026794433594,True,-1.5068912506103516,-2.6006412506103516,-1.5426387786865234,-2.6598262786865234,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only every government that Lawrence confused has ever respected Dana.,Every government that only Lawrence confused has ever respected Dana.,syntax_semantics,npi_licensing,only_npi_scope,11,525,paired,-92.0985336303711,-93.49229431152344,True,-1.4476089477539062,-2.6663589477539062,-1.4962730407714844,-2.5587730407714844,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
All guys often distracts Denise.,All guys ever distracts Denise.,semantics,npi_licensing,npi_present_2,974,526,paired,-58.41996765136719,-56.84540557861328,False,-1.6164236068725586,-2.5304861068725586,-1.5808601379394531,-2.494922637939453,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Natalie will not ever help Cindy.,Natalie will probably ever help Cindy.,semantics,npi_licensing,sentential_negation_npi_licensor_present,493,527,paired,-48.78190612792969,-52.52906799316406,True,-1.3806915283203125,-2.6072540283203125,-1.4546175003051758,-2.454617500305176,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even Donna clearly departs.,Even Donna ever departs.,semantics,npi_licensing,npi_present_1,852,528,paired,-47.57008743286133,-47.62271499633789,True,-1.6511316299438477,-2.6433191299438477,-1.6402273178100586,-2.6246023178100586,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even some boxes would certainly annoy the Borgias.,Even some boxes would ever annoy the Borgias.,semantics,npi_licensing,npi_present_1,274,529,paired,-69.57626342773438,-74.0398941040039,True,-1.5041160583496094,-2.6056785583496094,-1.5151023864746094,-2.5932273864746094,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only Gregory could ever appreciate that art gallery.,Even Gregory could ever appreciate that art gallery.,semantics,npi_licensing,only_npi_licensor_present,165,530,paired,-55.55241394042969,-62.03926086425781,True,-1.5179862976074219,-2.447673797607422,-1.5725793838500977,-2.4710168838500977,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only nieces of Dawn that Vanessa had concealed would ever fire Monet.,Nieces of Dawn that only Vanessa had concealed would ever fire Monet.,syntax_semantics,npi_licensing,only_npi_scope,906,531,paired,-110.82218933105469,-110.93283081054688,True,-1.5824966430664062,-2.6606216430664062,-1.6438331604003906,-2.6828956604003906,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Colleen had also alarmed Stacey.,Colleen had ever alarmed Stacey.,semantics,npi_licensing,npi_present_2,619,532,paired,-50.548728942871094,-55.18859100341797,True,-1.508331298828125,-2.375518798828125,-1.4583683013916016,-2.4114933013916016,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even Rebecca might really manage to get fired.,Even Rebecca might ever manage to get fired.,semantics,npi_licensing,npi_present_1,771,533,paired,-59.260345458984375,-60.296260833740234,True,-1.4888248443603516,-2.5591373443603516,-1.5194683074951172,-2.581968307495117,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even a lot of guests will also exit Harvard University.,Even a lot of guests will ever exit Harvard University.,semantics,npi_licensing,npi_present_1,692,534,paired,-64.97266387939453,-65.61341857910156,True,-1.5885505676269531,-2.494800567626953,-1.5708837509155273,-2.5630712509155273,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Can a lot of men ever exist?,A lot of men can ever exist.,semantics,npi_licensing,matrix_question_npi_licensor_present,315,535,paired,-39.891075134277344,-42.140403747558594,True,-1.3976783752441406,-2.8742408752441406,-1.5167150497436523,-2.7198400497436523,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Lucille could not ever lie.,Lucille could probably ever lie.,semantics,npi_licensing,sentential_negation_npi_licensor_present,745,536,paired,-38.402488708496094,-47.123390197753906,True,-1.449716567993164,-2.621591567993164,-1.5489749908447266,-2.4786624908447266,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even Tara had really baked.,Even Tara had ever baked.,semantics,npi_licensing,npi_present_1,4,537,paired,-50.97653579711914,-50.4134407043457,False,-1.6434926986694336,-2.5809926986694336,-1.6794939041137695,-2.6013689041137695,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Did every carriage ever drop?,Every carriage did ever drop.,semantics,npi_licensing,matrix_question_npi_licensor_present,439,538,paired,-45.37471008300781,-50.41340255737305,True,-1.4816265106201172,-2.739439010620117,-1.5363788604736328,-2.528566360473633,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only Brian has ever ordered Mary to practice.,Even Brian has ever ordered Mary to practice.,semantics,npi_licensing,only_npi_licensor_present,197,539,paired,-56.94462585449219,-65.37498474121094,True,-1.4736099243164062,-2.4736099243164062,-1.5633487701416016,-2.5711612701416016,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
That icicle often melted.,That icicle ever melted.,semantics,npi_licensing,npi_present_2,632,540,paired,-43.237545013427734,-39.195770263671875,False,-1.5231246948242188,-2.6246871948242188,-1.4786615371704102,-2.59584903717041,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Sabrina had certainly boycotted many companies.,Sabrina had ever boycotted many companies.,semantics,npi_licensing,npi_present_2,403,541,paired,-55.07311248779297,-57.362457275390625,True,-1.5255098342895508,-2.400509834289551,-1.4782123565673828,-2.275087356567383,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Granddaughters of Patrick who might exit that mall had not ever worked hard.,Granddaughters of Patrick who might not exit that mall had ever worked hard.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,872,542,paired,-105.57746124267578,-103.66943359375,False,-1.5497932434082031,-2.487293243408203,-1.6110496520996094,-2.4860496520996094,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even an actor also wonders who speak up.,Even an actor ever wonders who speak up.,semantics,npi_licensing,npi_present_1,897,543,paired,-65.4450912475586,-63.65385437011719,False,-1.7934865951538086,-2.5591115951538086,-1.7632932662963867,-2.5992307662963867,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only waitresses that some book aggravates ever force Craig to scratch.,Waitresses that only some book aggravates ever force Craig to scratch.,syntax_semantics,npi_licensing,only_npi_scope,545,544,paired,-110.98686218261719,-111.34684753417969,True,-1.6705684661865234,-2.4986934661865234,-1.6850318908691406,-2.5834693908691406,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some cars will not ever accelerate.,Some cars will really ever accelerate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,328,545,paired,-41.5201416015625,-46.629798889160156,True,-1.4243049621582031,-2.682117462158203,-1.4497947692871094,-2.5826072692871094,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Vincent often looked like a painting.,Vincent ever looked like a painting.,semantics,npi_licensing,npi_present_2,89,546,paired,-39.05691909790039,-44.09659957885742,True,-1.4768314361572266,-2.4143314361572266,-1.503605842590332,-2.417668342590332,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only most guys that Danielle has complained about will ever flirt.,Most guys that only Danielle has complained about will ever flirt.,syntax_semantics,npi_licensing,only_npi_scope,453,547,paired,-81.57069396972656,-86.49466705322266,True,-1.4979820251464844,-2.4979820251464844,-1.5013618469238281,-2.470111846923828,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Timothy's nephews that are noticing Clyde had not ever joked around.,Timothy's nephews that are not noticing Clyde had ever joked around.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,462,548,paired,-98.56710815429688,-99.66468811035156,True,-1.482121467590332,-2.568058967590332,-1.5344467163085938,-2.4953842163085938,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Only Scott had ever asked Colleen to aggravate Brian.,Even Scott had ever asked Colleen to aggravate Brian.,semantics,npi_licensing,only_npi_licensor_present,185,549,paired,-70.8287353515625,-81.85771179199219,True,-1.475973129272461,-2.499410629272461,-1.5808887481689453,-2.6043262481689453,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Even this truck might certainly drop.,Even this truck might ever drop.,semantics,npi_licensing,npi_present_1,831,550,paired,-55.25983428955078,-51.3202018737793,False,-1.6066932678222656,-2.6066932678222656,-1.5714740753173828,-2.571474075317383,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
That rabbit has found at least six mountains.,No rabbit has found at least six mountains.,semantics,quantifiers,superlative_quantifiers_2,918,551,paired,-54.416297912597656,-58.4528923034668,True,-1.4400720596313477,-2.6119470596313477,-1.473031997680664,-2.723031997680664,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
That guest praised at least five stories.,No guest praised at least five stories.,semantics,quantifiers,superlative_quantifiers_2,896,552,paired,-56.14890670776367,-54.0667839050293,False,-1.4836416244506836,-2.4602041244506836,-1.529831886291504,-2.482956886291504,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
No cashier talked about more than nine grocery stores.,No cashier talked about at least nine grocery stores.,semantics,quantifiers,superlative_quantifiers_1,645,553,paired,-64.40679931640625,-61.81800079345703,False,-1.5817232131958008,-2.542660713195801,-1.5504264831542969,-2.597301483154297,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There wasn't a granddaughter of Sarah dying.,There wasn't every granddaughter of Sarah dying.,semantics,quantifiers,existential_there_quantifiers_1,952,554,paired,-54.56195831298828,-63.663482666015625,True,-1.47857666015625,-2.62701416015625,-1.5094490051269531,-2.540699005126953,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Most slopes are there embarrassing Cynthia.,There are most slopes embarrassing Cynthia.,semantics,quantifiers,existential_there_quantifiers_2,735,555,paired,-66.47511291503906,-65.80266571044922,False,-1.4308357238769531,-2.657398223876953,-1.4255599975585938,-2.7224349975585938,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There isn't a mouth disgusting Rachelle.,There isn't every mouth disgusting Rachelle.,semantics,quantifiers,existential_there_quantifiers_1,255,556,paired,-63.140785217285156,-67.86280822753906,True,-1.4143486022949219,-2.554973602294922,-1.5420989990234375,-2.4561614990234375,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Most newspaper articles weren't there stunning Allison.,There weren't most newspaper articles stunning Allison.,semantics,quantifiers,existential_there_quantifiers_2,466,557,paired,-69.08592224121094,-69.48388671875,True,-1.4693050384521484,-2.5474300384521484,-1.476064682006836,-2.554189682006836,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There were few girls debating.,There were most girls debating.,semantics,quantifiers,existential_there_quantifiers_1,158,558,paired,-40.78926086425781,-45.80366516113281,True,-1.5271625518798828,-2.706850051879883,-1.5643939971923828,-2.634706497192383,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
There were many high schools stunning those guests.,There were most high schools stunning those guests.,semantics,quantifiers,existential_there_quantifiers_1,392,559,paired,-60.04296875,-67.29035186767578,True,-1.4526309967041016,-2.6401309967041016,-1.511831283569336,-2.605581283569336,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
All windows are there opening.,There are all windows opening.,semantics,quantifiers,existential_there_quantifiers_2,105,560,paired,-39.26743698120117,-37.040714263916016,False,-1.5389385223388672,-2.843626022338867,-1.5492687225341797,-2.8383312225341797,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
All cousins of Brian aren't there sighing.,There aren't all cousins of Brian sighing.,semantics,quantifiers,existential_there_quantifiers_2,386,561,paired,-68.77284240722656,-65.8437271118164,False,-1.4439830780029297,-2.7330455780029297,-1.4056386947631836,-2.7415761947631836,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Each newspaper article was there aggravating Daniel.,There was each newspaper article aggravating Daniel.,semantics,quantifiers,existential_there_quantifiers_2,667,562,paired,-65.80751037597656,-63.853851318359375,False,-1.4463691711425781,-2.485431671142578,-1.4801626205444336,-2.5739126205444336,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
All pictures of Candice weren't there boring Benjamin.,There weren't all pictures of Candice boring Benjamin.,semantics,quantifiers,existential_there_quantifiers_2,482,563,paired,-74.30523681640625,-71.61665344238281,False,-1.48785400390625,-2.62066650390625,-1.4765634536743164,-2.6953134536743164,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
No doctor was complaining about fewer than five books.,No doctor was complaining about at most five books.,semantics,quantifiers,superlative_quantifiers_1,237,564,paired,-58.31403350830078,-61.89306640625,True,-1.514272689819336,-2.686147689819336,-1.5283546447753906,-2.5205421447753906,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
An adult can take at most four mountains.,No adult can take at most four mountains.,semantics,quantifiers,superlative_quantifiers_2,382,565,paired,-49.56754684448242,-55.906578063964844,True,-1.5128498077392578,-2.598787307739258,-1.5419483184814453,-2.6825733184814453,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every print was there irritating Tammy.,There was every print irritating Tammy.,semantics,quantifiers,existential_there_quantifiers_2,463,566,paired,-63.599647521972656,-60.56740951538086,False,-1.4939699172973633,-2.5564699172973633,-1.4803380966186523,-2.5819005966186523,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
No waiter respects more than two patients.,No waiter respects at least two patients.,semantics,quantifiers,superlative_quantifiers_1,699,567,paired,-56.55195236206055,-56.024635314941406,False,-1.5406217575073242,-2.603121757507324,-1.5055160522460938,-2.6305160522460938,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
All slopes are there alarming Kathleen.,There are all slopes alarming Kathleen.,semantics,quantifiers,existential_there_quantifiers_2,46,568,paired,-64.35173797607422,-62.35218048095703,False,-1.4361438751220703,-2.6939563751220703,-1.467606544494629,-2.701981544494629,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
No man cleans more than four casseroles.,No man cleans at least four casseroles.,semantics,quantifiers,superlative_quantifiers_1,539,569,paired,-55.38497543334961,-58.621337890625,True,-1.521322250366211,-2.622884750366211,-1.5004234313964844,-2.6488609313964844,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There was a mountain boring Derek.,There was each mountain boring Derek.,semantics,quantifiers,existential_there_quantifiers_1,130,570,paired,-49.137176513671875,-61.45165252685547,True,-1.421579360961914,-2.679391860961914,-1.4917888641357422,-2.569913864135742,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every unicycle was there falling.,There was every unicycle falling.,semantics,quantifiers,existential_there_quantifiers_2,850,571,paired,-55.251590728759766,-51.18136978149414,False,-1.5374794006347656,-2.6781044006347656,-1.5270843505859375,-2.6520843505859375,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every patient had boycotted at most three malls.,No patient had boycotted at most three malls.,semantics,quantifiers,superlative_quantifiers_2,846,572,paired,-66.54421997070312,-69.74427032470703,True,-1.5521440505981445,-2.5755815505981445,-1.5584783554077148,-2.550665855407715,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every girl boasted about at most four waiters.,No girl boasted about at most four waiters.,semantics,quantifiers,superlative_quantifiers_2,359,573,paired,-63.2614631652832,-66.86212158203125,True,-1.4870548248291016,-2.5886173248291016,-1.4870128631591797,-2.5963878631591797,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There wasn't a cake baking.,There wasn't every cake baking.,semantics,quantifiers,existential_there_quantifiers_1,106,574,paired,-36.055076599121094,-46.370079040527344,True,-1.4341506958007812,-2.5904006958007812,-1.5194816589355469,-2.472606658935547,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
A guest exited at most six museums.,No guest exited at most six museums.,semantics,quantifiers,superlative_quantifiers_2,341,575,paired,-62.204078674316406,-61.97021484375,False,-1.438124656677246,-2.414687156677246,-1.4891252517700195,-2.5203752517700195,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every senator toured at least eight hospitals.,No senator toured at least eight hospitals.,semantics,quantifiers,superlative_quantifiers_2,784,576,paired,-51.308319091796875,-54.690895080566406,True,-1.4072866439819336,-2.4385366439819336,-1.4419975280761719,-2.449810028076172,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There is a college campus astounding John.,There is every college campus astounding John.,semantics,quantifiers,existential_there_quantifiers_1,224,577,paired,-53.16691589355469,-61.81816864013672,True,-1.4267196655273438,-2.5907821655273438,-1.5162906646728516,-2.5319156646728516,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some glass had bothered at most ten patients.,No glass had bothered at most ten patients.,semantics,quantifiers,superlative_quantifiers_2,750,578,paired,-66.08479309082031,-65.15110778808594,False,-1.4862060546875,-2.6346435546875,-1.5225753784179688,-2.6163253784179688,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
There are no hospitals falling.,There are all hospitals falling.,semantics,quantifiers,existential_there_quantifiers_1,108,579,paired,-36.46474075317383,-44.68195724487305,True,-1.5231256484985352,-2.710625648498535,-1.5180273056030273,-2.6664648056030273,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
There were many icicles aggravating most doctors.,There were all icicles aggravating most doctors.,semantics,quantifiers,existential_there_quantifiers_1,750,580,paired,-64.73538208007812,-71.613037109375,True,-1.492314338684082,-2.773564338684082,-1.5207414627075195,-2.7551164627075195,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
There isn't a computer slipping.,There isn't each computer slipping.,semantics,quantifiers,existential_there_quantifiers_1,909,581,paired,-42.870521545410156,-53.100860595703125,True,-1.4356355667114258,-2.584073066711426,-1.509084701538086,-2.493459701538086,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every closet wasn't there shutting.,There wasn't every closet shutting.,semantics,quantifiers,existential_there_quantifiers_2,858,582,paired,-57.98053741455078,-53.87513732910156,False,-1.468240737915039,-2.554178237915039,-1.4311237335205078,-2.595186233520508,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
All shows about the Impressionists weren't there scaring Michael.,There weren't all shows about the Impressionists scaring Michael.,semantics,quantifiers,existential_there_quantifiers_2,59,583,paired,-87.34608459472656,-79.14801025390625,False,-1.5502614974975586,-2.6205739974975586,-1.5122642517089844,-2.6919517517089844,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There were some grandfathers of customers neglecting to go fishing.,There were most grandfathers of customers neglecting to go fishing.,semantics,quantifiers,existential_there_quantifiers_1,731,584,paired,-74.8802261352539,-79.60741424560547,True,-1.4860811233520508,-2.704831123352051,-1.5015811920166016,-2.6265811920166016,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
That shoe should bore at most two pedestrians.,No shoe should bore at most two pedestrians.,semantics,quantifiers,superlative_quantifiers_2,606,585,paired,-63.617156982421875,-61.30333709716797,False,-1.5082817077636719,-2.766094207763672,-1.517141342163086,-2.845266342163086,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There is a newspaper article about the Impressionists bothering Chad.,There is every newspaper article about the Impressionists bothering Chad.,semantics,quantifiers,existential_there_quantifiers_1,955,586,paired,-68.23193359375,-75.93818664550781,True,-1.4028663635253906,-2.6138038635253906,-1.4825878143310547,-2.5763378143310547,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
No student has disliked fewer than four closets.,No student has disliked at most four closets.,semantics,quantifiers,superlative_quantifiers_1,509,587,paired,-62.761436462402344,-66.51069641113281,True,-1.5422906875610352,-2.714165687561035,-1.5847091674804688,-2.6550216674804688,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
All shows about Monet aren't there shocking Monica.,There aren't all shows about Monet shocking Monica.,semantics,quantifiers,existential_there_quantifiers_2,436,588,paired,-84.71292114257812,-74.92147827148438,False,-1.4741582870483398,-2.59915828704834,-1.4213504791259766,-2.6166629791259766,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
No boy could reference fewer than nine drivers.,No boy could reference at most nine drivers.,semantics,quantifiers,superlative_quantifiers_1,4,589,paired,-64.55282592773438,-68.84727478027344,True,-1.5860872268676758,-2.461087226867676,-1.604278564453125,-2.377716064453125,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The lady has taken at most nine movie theaters.,No lady has taken at most nine movie theaters.,semantics,quantifiers,superlative_quantifiers_2,715,590,paired,-62.059906005859375,-67.94518280029297,True,-1.5008296966552734,-2.6727046966552734,-1.5079517364501953,-2.7110767364501953,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
There were many boys protesting.,There were most boys protesting.,semantics,quantifiers,existential_there_quantifiers_1,449,591,paired,-37.58595275878906,-44.151275634765625,True,-1.4865245819091797,-2.6974620819091797,-1.5776176452636719,-2.671367645263672,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
