good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
The taken plate wasn't green.,The took plate wasn't green.,morphology,irregular_forms,irregular_past_participle_adjectives,800,473,paired,-39.51262664794922,-43.69090270996094,True,-4.508293151855469,-5.099799156188965,-4.505328178405762,-5.112752914428711,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Denise got a job.,Denise gotten a job.,morphology,irregular_forms,irregular_past_participle_verbs,124,474,paired,-18.41033935546875,-24.46512794494629,True,-3.815365791320801,-4.3501081466674805,-3.856748580932617,-4.37412166595459,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The broken tooth wasn't whole.,The broke tooth wasn't whole.,morphology,irregular_forms,irregular_past_participle_adjectives,29,475,paired,-33.198814392089844,-36.88832092285156,True,-4.043400764465332,-4.869891166687012,-4.043789863586426,-4.858319282531738,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The taken doors were red.,The took doors were red.,morphology,irregular_forms,irregular_past_participle_adjectives,919,476,paired,-35.91523361206055,-39.134742736816406,True,-3.7255163192749023,-4.492362976074219,-3.757077217102051,-4.533607482910156,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some icicles froze.,Some icicles frozen.,morphology,irregular_forms,irregular_past_participle_verbs,396,477,paired,-23.198486328125,-24.854082107543945,True,-4.63530158996582,-4.941356658935547,-4.58463191986084,-4.900872230529785,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Daniel ate.,Daniel eaten.,morphology,irregular_forms,irregular_past_participle_verbs,871,478,paired,-14.766983032226562,-18.455856323242188,True,-3.3851003646850586,-4.5026960372924805,-3.5432119369506836,-4.648098945617676,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The taken wheelbarrows aren't yellow.,The took wheelbarrows aren't yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,236,479,paired,-49.09659957885742,-54.17436981201172,True,-4.099825859069824,-4.876883506774902,-4.045351982116699,-4.8195343017578125,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
A lot of actresses took some river.,A lot of actresses taken some river.,morphology,irregular_forms,irregular_past_participle_verbs,68,480,paired,-48.02123260498047,-53.03797149658203,True,-4.284540176391602,-4.624335289001465,-4.153811454772949,-4.581545829772949,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Eric forgot Vanessa.,Eric forgotten Vanessa.,morphology,irregular_forms,irregular_past_participle_verbs,916,481,paired,-26.555118560791016,-28.522762298583984,True,-4.184528350830078,-4.63007926940918,-4.214435577392578,-4.629936218261719,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The broken chairs aren't whole.,The broke chairs aren't whole.,morphology,irregular_forms,irregular_past_participle_adjectives,253,482,paired,-37.968421936035156,-43.580894470214844,True,-4.149813652038574,-4.7806196212768555,-4.165748596191406,-4.776392936706543,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The forgotten commentaries were popular.,The forgot commentaries were popular.,morphology,irregular_forms,irregular_past_participle_adjectives,633,483,paired,-38.79051208496094,-42.761775970458984,True,-3.0197324752807617,-3.6982898712158203,-3.111630439758301,-3.8081045150756836,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Many patients hid away.,Many patients hidden away.,morphology,irregular_forms,irregular_past_participle_verbs,274,484,paired,-27.526355743408203,-29.960140228271484,True,-4.989411354064941,-5.477789878845215,-5.141288757324219,-5.586465835571289,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sherry wrote.,Sherry written.,morphology,irregular_forms,irregular_past_participle_verbs,304,485,paired,-20.102800369262695,-29.0185546875,True,-3.9655838012695312,-4.50374698638916,-4.177245140075684,-4.676684379577637,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The taken projector isn't brown.,The took projector isn't brown.,morphology,irregular_forms,irregular_past_participle_adjectives,272,486,paired,-47.37583541870117,-49.54340362548828,True,-4.819493293762207,-5.423807144165039,-4.889259338378906,-5.460987091064453,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Many governments knew a lot of guests.,Many governments known a lot of guests.,morphology,irregular_forms,irregular_past_participle_verbs,491,487,paired,-43.42277526855469,-45.899742126464844,True,-4.183328628540039,-4.711455345153809,-4.16068172454834,-4.734270095825195,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The forgotten movie is bad.,The forgot movie is bad.,morphology,irregular_forms,irregular_past_participle_adjectives,722,488,paired,-33.5778923034668,-36.655517578125,True,-3.717188835144043,-4.313540458679199,-3.6866931915283203,-4.329193115234375,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some boy spoke up.,Some boy spoken up.,morphology,irregular_forms,irregular_past_participle_verbs,51,489,paired,-20.94545555114746,-27.520620346069336,True,-4.27915096282959,-4.876601219177246,-4.09121036529541,-4.748569488525391,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The forgotten waiter wasn't unemployed.,The forgot waiter wasn't unemployed.,morphology,irregular_forms,irregular_past_participle_adjectives,927,490,paired,-43.463783264160156,-45.52102279663086,True,-4.024969100952148,-4.662240028381348,-4.029943466186523,-4.702132225036621,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The known drivers aren't young.,The knew drivers aren't young.,morphology,irregular_forms,irregular_past_participle_adjectives,269,491,paired,-41.34886932373047,-43.56739044189453,True,-4.017269134521484,-4.74993896484375,-4.032435417175293,-4.631924629211426,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Tiffany forgot Suzanne.,Tiffany forgotten Suzanne.,morphology,irregular_forms,irregular_past_participle_verbs,652,492,paired,-35.60107421875,-38.54180908203125,True,-4.26423454284668,-4.920794486999512,-4.259702682495117,-4.869734764099121,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The broken couches weren't hard.,The broke couches weren't hard.,morphology,irregular_forms,irregular_past_participle_adjectives,196,493,paired,-40.46522903442383,-43.1258544921875,True,-3.778963088989258,-4.565410614013672,-3.7789382934570312,-4.5070037841796875,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The forgotten analyses were long.,The forgot analyses were long.,morphology,irregular_forms,irregular_past_participle_adjectives,848,494,paired,-42.42145919799805,-46.40903091430664,True,-3.3031005859375,-4.155096054077148,-3.218266487121582,-4.11607551574707,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The hidden public parks were blue.,The hid public parks were blue.,morphology,irregular_forms,irregular_past_participle_adjectives,718,495,paired,-43.28984451293945,-49.12788772583008,True,-4.112725257873535,-4.718823432922363,-4.050376892089844,-4.7376708984375,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Andrea broke these vases.,Andrea broken these vases.,morphology,irregular_forms,irregular_past_participle_verbs,106,496,paired,-36.43930435180664,-40.828025817871094,True,-3.8877172470092773,-4.473989486694336,-4.027963638305664,-4.669356346130371,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Janet went to the school.,Janet gone to the school.,morphology,irregular_forms,irregular_past_participle_verbs,280,497,paired,-21.082366943359375,-27.382535934448242,True,-4.060053825378418,-5.146955490112305,-4.225059509277344,-5.383684158325195,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The forgotten documentaries were good.,The forgot documentaries were good.,morphology,irregular_forms,irregular_past_participle_adjectives,637,498,paired,-41.4458122253418,-43.617401123046875,True,-3.2150392532348633,-3.8433151245117188,-3.2088851928710938,-3.8908796310424805,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Kenneth sang.,Kenneth sung.,morphology,irregular_forms,irregular_past_participle_verbs,271,499,paired,-14.762968063354492,-19.51620101928711,True,-4.65535831451416,-5.141249656677246,-4.618314743041992,-5.10499382019043,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The broken couches weren't hidden.,The broke couches weren't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,944,500,paired,-39.340171813964844,-43.837135314941406,True,-3.68697452545166,-4.507791519165039,-3.7066402435302734,-4.476068496704102,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Had Dana ever boycotted that legislature?,Dana had ever boycotted that legislature.,semantics,npi_licensing,matrix_question_npi_licensor_present,608,501,paired,-50.870845794677734,-51.28375244140625,True,-3.5333070755004883,-4.361062049865723,-3.417483329772949,-4.184739112854004,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only the apples ever grew.,Even the apples ever grew.,semantics,npi_licensing,only_npi_licensor_present,492,502,paired,-28.497333526611328,-30.236238479614258,True,-4.567705154418945,-4.88470458984375,-4.40669059753418,-4.652504920959473,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most schools might not ever negotiate.,Most schools might really ever negotiate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,452,503,paired,-37.16417694091797,-45.99932861328125,True,-4.263530731201172,-4.774875640869141,-4.187390327453613,-4.650775909423828,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
That child will not ever talk.,That child will fortunately ever talk.,semantics,npi_licensing,sentential_negation_npi_licensor_present,566,504,paired,-29.620059967041016,-43.7038688659668,True,-3.539213180541992,-4.105222702026367,-3.717501640319824,-4.225317001342773,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only Beth ever tours that mall.,Even Beth ever tours that mall.,semantics,npi_licensing,only_npi_licensor_present,784,505,paired,-51.12164306640625,-48.76581954956055,False,-4.428654670715332,-4.647995948791504,-4.303739547729492,-4.4853668212890625,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Julie had not ever cleaned a plate.,Julie had fortunately ever cleaned a plate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,847,506,paired,-35.80326461791992,-47.564208984375,True,-3.563349723815918,-4.1371049880981445,-3.663585662841797,-4.220620155334473,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
A bicycle really slows.,A bicycle ever slows.,semantics,npi_licensing,npi_present_2,304,507,paired,-34.773712158203125,-37.086219787597656,True,-4.552679061889648,-5.011463165283203,-4.638391494750977,-5.130017280578613,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every bank that had respected Dana had not ever failed to cooperate.,Every bank that had not respected Dana had ever failed to cooperate.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,786,508,paired,-77.95018005371094,-77.32471466064453,False,-4.273343086242676,-4.869598388671875,-4.040129661560059,-4.658012390136719,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only some children that Sandra has bothered had ever cheered.,Some children that only Sandra has bothered had ever cheered.,syntax_semantics,npi_licensing,only_npi_scope,414,509,paired,-70.44207000732422,-75.7082748413086,True,-3.475292205810547,-4.139679908752441,-3.9357595443725586,-4.768458366394043,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
A hat had not ever flattened.,A hat had fortunately ever flattened.,semantics,npi_licensing,sentential_negation_npi_licensor_present,809,510,paired,-42.58522033691406,-48.912071228027344,True,-4.356908798217773,-4.771601676940918,-4.391266822814941,-4.800250053405762,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The bananas really ripen.,The bananas ever ripen.,semantics,npi_licensing,npi_present_2,748,511,paired,-31.451969146728516,-34.8326530456543,True,-4.573688507080078,-5.121111869812012,-4.853402137756348,-5.388322830200195,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Those patients have also benefited.,Those patients have ever benefited.,semantics,npi_licensing,npi_present_2,412,512,paired,-23.874065399169922,-30.885278701782227,True,-3.955738067626953,-4.188068389892578,-3.899404525756836,-4.096134185791016,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Dennis should certainly kiss all guys.,Dennis should ever kiss all guys.,semantics,npi_licensing,npi_present_2,283,513,paired,-50.82456970214844,-53.88917922973633,True,-3.954768180847168,-4.678897857666016,-4.022687911987305,-4.721199035644531,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some skirt has certainly twirled.,Some skirt has ever twirled.,semantics,npi_licensing,npi_present_2,854,514,paired,-39.81117248535156,-39.05235290527344,False,-4.569392204284668,-4.805126190185547,-4.727348327636719,-5.033742904663086,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even Randolf often annoyed most girls.,Even Randolf ever annoyed most girls.,semantics,npi_licensing,npi_present_1,760,515,paired,-54.58335494995117,-54.95295333862305,True,-4.278499603271484,-4.100711822509766,-4.445775032043457,-4.228184700012207,True,False,False,True,False,True,EleutherAI/pythia-1b-deduped,
This car that could embarrass Roger has not ever stopped.,This car that could not embarrass Roger has ever stopped.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,750,516,paired,-66.17481994628906,-67.94796752929688,True,-3.9581823348999023,-4.925568580627441,-3.972871780395508,-4.9279279708862305,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most nieces of John that have approached Ruth might not ever concur.,Most nieces of John that have not approached Ruth might ever concur.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,878,517,paired,-82.17143249511719,-85.77459716796875,True,-4.372344017028809,-5.270811080932617,-4.450550079345703,-5.319361686706543,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
That granddaughter of Holly who has disagreed with Larry has not ever answered.,That granddaughter of Holly who has not disagreed with Larry has ever answered.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,110,518,paired,-84.82015991210938,-89.28843688964844,True,-4.075222969055176,-4.823122978210449,-4.010922431945801,-4.7656707763671875,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Will that couch ever fall apart?,That couch will ever fall apart.,semantics,npi_licensing,matrix_question_npi_licensor_present,182,519,paired,-34.02372741699219,-35.52046203613281,True,-3.2656402587890625,-3.9298648834228516,-4.107766151428223,-4.585155487060547,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Can Carmen ever hurt these guys?,Carmen can ever hurt these guys.,semantics,npi_licensing,matrix_question_npi_licensor_present,390,520,paired,-41.550559997558594,-44.473045349121094,True,-3.4003477096557617,-4.043328285217285,-3.924038887023926,-4.554315567016602,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even all women had certainly compromised.,Even all women had ever compromised.,semantics,npi_licensing,npi_present_1,166,521,paired,-40.13858413696289,-38.7701530456543,False,-4.2648820877075195,-4.151593208312988,-4.383203506469727,-4.239545822143555,True,False,False,True,False,True,EleutherAI/pythia-1b-deduped,
Only the mother of Laurie that the waitresses are appreciating ever examined some movies.,The mother of Laurie that only the waitresses are appreciating ever examined some movies.,syntax_semantics,npi_licensing,only_npi_scope,325,522,paired,-105.23993682861328,-107.8403091430664,True,-3.2014474868774414,-3.8019495010375977,-3.232111930847168,-4.040755271911621,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only this grandfather of Edward who the Impressionists fire ever copes.,This grandfather of Edward who only the Impressionists fire ever copes.,syntax_semantics,npi_licensing,only_npi_scope,871,523,paired,-91.86881256103516,-95.25163269042969,True,-3.9655284881591797,-4.827205657958984,-4.1285247802734375,-5.14760684967041,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only these shoes that Kenneth is hiding ever wrinkle.,These shoes that only Kenneth is hiding ever wrinkle.,syntax_semantics,npi_licensing,only_npi_scope,348,524,paired,-70.50198364257812,-75.3598861694336,True,-3.951777458190918,-4.341411590576172,-4.086197853088379,-4.684365272521973,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only every government that Lawrence confused has ever respected Dana.,Every government that only Lawrence confused has ever respected Dana.,syntax_semantics,npi_licensing,only_npi_scope,11,525,paired,-78.51487731933594,-77.82147979736328,False,-3.495663642883301,-4.0569257736206055,-3.6569013595581055,-4.264766693115234,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
All guys often distracts Denise.,All guys ever distracts Denise.,semantics,npi_licensing,npi_present_2,974,526,paired,-50.447837829589844,-49.960723876953125,False,-4.0467939376831055,-4.520434379577637,-4.059435844421387,-4.533522605895996,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Natalie will not ever help Cindy.,Natalie will probably ever help Cindy.,semantics,npi_licensing,sentential_negation_npi_licensor_present,493,527,paired,-48.381248474121094,-50.58418273925781,True,-3.818845748901367,-4.3396406173706055,-3.7962121963500977,-4.325665473937988,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even Donna clearly departs.,Even Donna ever departs.,semantics,npi_licensing,npi_present_1,852,528,paired,-38.159950256347656,-37.02692413330078,False,-3.609975814819336,-3.7392330169677734,-3.7964725494384766,-3.9619321823120117,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even some boxes would certainly annoy the Borgias.,Even some boxes would ever annoy the Borgias.,semantics,npi_licensing,npi_present_1,274,529,paired,-56.94316864013672,-61.415008544921875,True,-2.8177385330200195,-3.0396995544433594,-2.7319726943969727,-2.950155258178711,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only Gregory could ever appreciate that art gallery.,Even Gregory could ever appreciate that art gallery.,semantics,npi_licensing,only_npi_licensor_present,165,530,paired,-54.31283187866211,-58.267295837402344,True,-3.8277854919433594,-4.121819496154785,-3.6049041748046875,-4.006917953491211,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only nieces of Dawn that Vanessa had concealed would ever fire Monet.,Nieces of Dawn that only Vanessa had concealed would ever fire Monet.,syntax_semantics,npi_licensing,only_npi_scope,906,531,paired,-104.202880859375,-104.94041442871094,True,-4.07585334777832,-4.5708770751953125,-3.71895694732666,-4.444697380065918,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Colleen had also alarmed Stacey.,Colleen had ever alarmed Stacey.,semantics,npi_licensing,npi_present_2,619,532,paired,-40.71431350708008,-45.9427375793457,True,-3.7726211547851562,-4.2277421951293945,-3.7063236236572266,-4.153497695922852,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even Rebecca might really manage to get fired.,Even Rebecca might ever manage to get fired.,semantics,npi_licensing,npi_present_1,771,533,paired,-48.08332061767578,-49.103355407714844,True,-3.014298439025879,-3.358046531677246,-3.0713882446289062,-3.4097328186035156,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even a lot of guests will also exit Harvard University.,Even a lot of guests will ever exit Harvard University.,semantics,npi_licensing,npi_present_1,692,534,paired,-56.87804412841797,-58.78423309326172,True,-3.202760696411133,-3.466276168823242,-3.332223892211914,-3.5556564331054688,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Can a lot of men ever exist?,A lot of men can ever exist.,semantics,npi_licensing,matrix_question_npi_licensor_present,315,535,paired,-35.58667755126953,-37.57426834106445,True,-3.0135278701782227,-3.7586307525634766,-3.578784942626953,-4.075558662414551,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Lucille could not ever lie.,Lucille could probably ever lie.,semantics,npi_licensing,sentential_negation_npi_licensor_present,745,536,paired,-33.17454147338867,-38.896278381347656,True,-3.576960563659668,-4.091747283935547,-3.686184883117676,-4.132699012756348,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even Tara had really baked.,Even Tara had ever baked.,semantics,npi_licensing,npi_present_1,4,537,paired,-35.40949249267578,-35.783321380615234,True,-4.365819931030273,-4.322284698486328,-4.411748886108398,-4.397089958190918,True,False,False,True,False,True,EleutherAI/pythia-1b-deduped,
Did every carriage ever drop?,Every carriage did ever drop.,semantics,npi_licensing,matrix_question_npi_licensor_present,439,538,paired,-34.24582290649414,-37.840721130371094,True,-3.9521989822387695,-4.633236885070801,-4.029659271240234,-4.690793037414551,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only Brian has ever ordered Mary to practice.,Even Brian has ever ordered Mary to practice.,semantics,npi_licensing,only_npi_licensor_present,197,539,paired,-52.543556213378906,-55.310691833496094,True,-4.359362602233887,-4.651496887207031,-3.949077606201172,-4.326961517333984,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
That icicle often melted.,That icicle ever melted.,semantics,npi_licensing,npi_present_2,632,540,paired,-34.61768341064453,-31.132783889770508,False,-4.990943908691406,-5.501679420471191,-4.954995155334473,-5.52720832824707,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sabrina had certainly boycotted many companies.,Sabrina had ever boycotted many companies.,semantics,npi_licensing,npi_present_2,403,541,paired,-50.25176239013672,-51.28493881225586,True,-3.8680410385131836,-4.590669631958008,-3.7292118072509766,-4.49717903137207,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Granddaughters of Patrick who might exit that mall had not ever worked hard.,Granddaughters of Patrick who might not exit that mall had ever worked hard.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,872,542,paired,-92.74254608154297,-90.83836364746094,False,-3.7457666397094727,-4.235089302062988,-3.669684410095215,-4.166875839233398,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even an actor also wonders who speak up.,Even an actor ever wonders who speak up.,semantics,npi_licensing,npi_present_1,897,543,paired,-52.28207015991211,-51.44178009033203,False,-3.812933921813965,-4.079644203186035,-3.7097244262695312,-3.908487319946289,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only waitresses that some book aggravates ever force Craig to scratch.,Waitresses that only some book aggravates ever force Craig to scratch.,syntax_semantics,npi_licensing,only_npi_scope,545,544,paired,-108.77754974365234,-106.83822631835938,False,-3.5377559661865234,-3.9280223846435547,-3.3944664001464844,-3.861353874206543,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some cars will not ever accelerate.,Some cars will really ever accelerate.,semantics,npi_licensing,sentential_negation_npi_licensor_present,328,545,paired,-33.635738372802734,-41.59552001953125,True,-4.788360595703125,-4.853618621826172,-4.819226264953613,-4.842931747436523,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Vincent often looked like a painting.,Vincent ever looked like a painting.,semantics,npi_licensing,npi_present_2,89,546,paired,-37.27505111694336,-37.573768615722656,True,-4.440188407897949,-4.794597625732422,-4.740474700927734,-5.043987274169922,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only most guys that Danielle has complained about will ever flirt.,Most guys that only Danielle has complained about will ever flirt.,syntax_semantics,npi_licensing,only_npi_scope,453,547,paired,-74.76119995117188,-74.50780487060547,False,-3.8337955474853516,-4.2788896560668945,-3.9019689559936523,-4.442413330078125,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Timothy's nephews that are noticing Clyde had not ever joked around.,Timothy's nephews that are not noticing Clyde had ever joked around.,syntax_semantics,npi_licensing,sentential_negation_npi_scope,462,548,paired,-86.39183044433594,-85.00296020507812,False,-3.5421180725097656,-4.39840030670166,-3.5930910110473633,-4.448358535766602,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Only Scott had ever asked Colleen to aggravate Brian.,Even Scott had ever asked Colleen to aggravate Brian.,semantics,npi_licensing,only_npi_licensor_present,185,549,paired,-61.19261932373047,-63.707218170166016,True,-4.281067848205566,-4.71987247467041,-4.0106096267700195,-4.439145088195801,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Even this truck might certainly drop.,Even this truck might ever drop.,semantics,npi_licensing,npi_present_1,831,550,paired,-41.396026611328125,-41.337501525878906,False,-3.6550722122192383,-3.659958839416504,-3.6599960327148438,-3.6720848083496094,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
That rabbit has found at least six mountains.,No rabbit has found at least six mountains.,semantics,quantifiers,superlative_quantifiers_2,918,551,paired,-44.29128646850586,-48.93523406982422,True,-5.118874549865723,-5.712240219116211,-4.058281898498535,-4.72865104675293,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
That guest praised at least five stories.,No guest praised at least five stories.,semantics,quantifiers,superlative_quantifiers_2,896,552,paired,-46.11439514160156,-47.889259338378906,True,-4.885830879211426,-5.116594314575195,-3.9688587188720703,-4.245833396911621,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
No cashier talked about more than nine grocery stores.,No cashier talked about at least nine grocery stores.,semantics,quantifiers,superlative_quantifiers_1,645,553,paired,-60.161041259765625,-58.09757995605469,False,-4.142450332641602,-4.732741355895996,-4.171139717102051,-4.700373649597168,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There wasn't a granddaughter of Sarah dying.,There wasn't every granddaughter of Sarah dying.,semantics,quantifiers,existential_there_quantifiers_1,952,554,paired,-41.98455047607422,-50.59664535522461,True,-3.6036930084228516,-4.444759368896484,-3.5413122177124023,-4.460411071777344,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most slopes are there embarrassing Cynthia.,There are most slopes embarrassing Cynthia.,semantics,quantifiers,existential_there_quantifiers_2,735,555,paired,-60.58418655395508,-55.48542785644531,False,-4.155048370361328,-4.677557945251465,-4.168196678161621,-4.683651924133301,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
There isn't a mouth disgusting Rachelle.,There isn't every mouth disgusting Rachelle.,semantics,quantifiers,existential_there_quantifiers_1,255,556,paired,-54.166168212890625,-60.32681655883789,True,-3.4647254943847656,-4.021002769470215,-3.2465810775756836,-3.924215316772461,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most newspaper articles weren't there stunning Allison.,There weren't most newspaper articles stunning Allison.,semantics,quantifiers,existential_there_quantifiers_2,466,557,paired,-61.805782318115234,-63.80349349975586,True,-4.150418281555176,-4.4645490646362305,-3.8821983337402344,-4.220623970031738,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There were few girls debating.,There were most girls debating.,semantics,quantifiers,existential_there_quantifiers_1,158,558,paired,-33.16909408569336,-36.96725082397461,True,-3.864593505859375,-4.499081611633301,-3.979074478149414,-4.631162643432617,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
There were many high schools stunning those guests.,There were most high schools stunning those guests.,semantics,quantifiers,existential_there_quantifiers_1,392,559,paired,-51.169654846191406,-57.54159927368164,True,-3.8012170791625977,-4.606986999511719,-3.9838476181030273,-4.713377952575684,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
All windows are there opening.,There are all windows opening.,semantics,quantifiers,existential_there_quantifiers_2,105,560,paired,-30.44671630859375,-30.60645294189453,True,-3.6332874298095703,-4.110343933105469,-3.582831382751465,-4.056652069091797,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
All cousins of Brian aren't there sighing.,There aren't all cousins of Brian sighing.,semantics,quantifiers,existential_there_quantifiers_2,386,561,paired,-57.72114562988281,-56.38773727416992,False,-4.786036491394043,-5.209595680236816,-4.282656669616699,-4.79667854309082,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Each newspaper article was there aggravating Daniel.,There was each newspaper article aggravating Daniel.,semantics,quantifiers,existential_there_quantifiers_2,667,562,paired,-56.984474182128906,-51.212615966796875,False,-4.874689102172852,-5.434300422668457,-4.704778671264648,-5.168706893920898,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
All pictures of Candice weren't there boring Benjamin.,There weren't all pictures of Candice boring Benjamin.,semantics,quantifiers,existential_there_quantifiers_2,482,563,paired,-67.80029296875,-62.72123718261719,False,-4.252039909362793,-5.03172492980957,-3.8285741806030273,-4.7716779708862305,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
No doctor was complaining about fewer than five books.,No doctor was complaining about at most five books.,semantics,quantifiers,superlative_quantifiers_1,237,564,paired,-53.936485290527344,-57.79308319091797,True,-3.690523147583008,-4.069211959838867,-3.7664785385131836,-4.034416198730469,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
