problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb9,30,three_rule_comb9_30,False,[5 8 8],"5 7 8]
[4 6 7]",-1.5396461486816406,"[5, 7, 8]",False,"[-9.79039192199707, -6.242542266845703, -11.502111434936523, -10.27396011352539, -12.592317581176758, -11.231796264648438, -10.274497985839844, -10.636425018310547]",1,2 2 5],-6.242542266845703,False,EleutherAI/pythia-1b-deduped,
c3_set_union,30,c3_set_union_30,True,[3 2 4 8],"3 4]
[2] [8]",-4.798852920532227,[3 4],False,"[-5.5257110595703125, -5.223169326782227, 0.0, -3.905557632446289, -3.8283119201660156, -4.092315673828125, -1.591287612915039, -6.352359771728516]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union,30,c1_set_union_30,True,[1],"1]
[1 8] [1]",-6.082649230957031,[1],True,"[0.0, -3.6338157653808594, -5.273725509643555, -3.6554183959960938, -1.0122013092041016, -1.955526351928711, -4.211250305175781, -3.2653980255126953]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union,30,c2_set_union_30,True,[3],8 4] [4 6] [6],-5.726518630981445,[4 8],False,"[-3.0838794708251953, -4.979970932006836, -2.5822582244873047, 0.0, -2.501312255859375, -5.062376022338867, -3.8918895721435547, -6.916036605834961]",3,],0.0,False,EleutherAI/pythia-1b-deduped,
AND,30,AND_30,True,[8],"8] [8]
[3 8]",-4.23377799987793,[8],True,"[-22.411865234375, -6.593727111816406, -9.878046035766602, -0.15762710571289062, -7.27447509765625, -6.777132034301758, -10.816726684570312, -9.75442886352539]",3,8],-0.15762710571289062,True,EleutherAI/pythia-1b-deduped,
XOR,30,XOR_30,True,[6 2],"4 5]
[5 2] [4",-5.246816635131836,[4 5],False,"[-2.9609127044677734, -18.067781448364258, -12.550674438476562, -2.3377513885498047, -8.452943801879883, -8.206857681274414, -3.2593116760253906, 0.0]",7,],0.0,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,30,c3_set_union_permuted_30,True,[5 8 2 4],"2 5]
[4 2 5] [",-5.269086837768555,[2 5],False,"[-5.749523162841797, -4.411844253540039, -13.494621276855469, -4.304811477661133, -3.7879276275634766, -4.141132354736328, -4.260196685791016, -5.47076416015625]",4,8 2 5],-3.7879276275634766,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,30,c2_set_union_permuted_30,True,[6],"0] [0]
[0] [",-5.898061752319336,[0],False,"[-2.211864471435547, -5.853382110595703, -3.2429885864257812, -5.7120819091796875, -8.1826171875, -4.2390899658203125, -2.091165542602539, -5.076440811157227]",6,6],-2.091165542602539,True,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,30,c1_set_union_permuted_30,True,[6],"6]
[0 9] [0]",-4.4784088134765625,[6],True,"[0.0, -15.334833145141602, -6.71122932434082, -2.2043800354003906, -3.103923797607422, -1.3574104309082031, -3.8443965911865234, -1.9730968475341797]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,30,XOR_permuted_30,True,[2 5],"2 5]
[2 5] [2",-5.472999572753906,[2 5],True,"[0.0, -3.962423324584961, -3.316415786743164, -5.634675979614258, -11.938348770141602, -2.037088394165039, -12.61264419555664, -12.289905548095703]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
AND_permuted,30,AND_permuted_30,True,[],"4] [5]
[6] [",-4.938610076904297,[4],False,"[-10.871624946594238, -16.894569396972656, 0.0, -10.618204116821289, -13.247037887573242, -12.08808708190918, -13.816269874572754, -16.59322738647461]",2,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,31,row_constant_31,False,[4],"4]
[0] [0] [",-2.7564144134521484,[4],True,"[-2.920621871948242, -3.8512916564941406, -0.20087623596191406, -3.757112503051758, -5.699154853820801, -3.116039276123047, -4.047735214233398, -5.13667106628418]",2,4],-0.20087623596191406,True,EleutherAI/pythia-1b-deduped,
col_constant,31,col_constant_31,False,[8],"8]
[3] [6] [",-0.35370445251464844,[8],True,"[-5.54627799987793, -6.3930206298828125, -6.431471824645996, -5.093748092651367, -4.310707092285156, -6.489570617675781, -0.062335968017578125, -6.292781829833984]",6,8],-0.062335968017578125,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,31,dist3_diag1_31,False,[2],"2] [8]
[2] [",-2.7536144256591797,[2],True,"[-4.553022384643555, -1.9788532257080078, -2.318399429321289, -4.217521667480469, -4.047367095947266, -2.945850372314453, -0.5235805511474609, -5.0438690185546875]",6,2],-0.5235805511474609,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,31,dist3_diag2_31,False,[2],"2]
[3] [2] [",-2.0354843139648438,[2],True,"[-6.705390930175781, -3.370790481567383, -5.138698577880859, -0.1555156707763672, -4.668050765991211, -3.4800586700439453, -3.0680370330810547, -5.678077697753906]",3,2],-0.1555156707763672,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,31,two_rule_comb0_31,False,[4 5],"4 5]
[3 4] [6",-1.1066513061523438,"[4, 5]",True,"[-7.529300689697266, -5.277685165405273, -7.64689826965332, -6.864490509033203, -4.49955940246582, -5.208303451538086, -0.08209800720214844, -8.526042938232422]",6,4 5],-0.08209800720214844,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,31,two_rule_comb1_31,False,[6 2],"6 2]
[5 7] [0",-2.593395233154297,"[6, 2]",True,"[-6.05470085144043, -4.415515899658203, -2.550537109375, -4.680170059204102, -5.711053848266602, -1.2911033630371094, -6.889791488647461, -3.891317367553711]",5,6 2],-1.2911033630371094,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,31,two_rule_comb2_31,False,[6 5],"6 5]
[7 4] [4",-0.557952880859375,"[6, 5]",True,"[-0.06035423278808594, -8.44102668762207, -4.397243499755859, -7.1193695068359375, -11.5634126663208, -10.439201354980469, -6.388486862182617, -4.801441192626953]",0,6 5],-0.06035423278808594,True,EleutherAI/pythia-1b-deduped,
two_rule_comb3,31,two_rule_comb3_31,False,[5 5],"5 5]
[5 3] [0",-4.090688705444336,"[5, 5]",True,"[-5.250141143798828, -2.5893783569335938, -3.27581787109375, -5.238363265991211, -3.6393775939941406, -1.4813156127929688, -5.19230842590332, -5.126791000366211]",5,5 5],-1.4813156127929688,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,31,two_rule_comb4_31,False,[0 7],"6 7]
[6 7] [4",-3.221902847290039,"[6, 7]",False,"[-5.477077484130859, -6.507349014282227, -3.2918739318847656, -7.017339706420898, -6.521762847900391, -8.402006149291992, -2.770479202270508, -3.2106857299804688]",6,3 6],-2.770479202270508,False,EleutherAI/pythia-1b-deduped,
two_rule_comb5,31,two_rule_comb5_31,False,[5 3],"5 3]
[6 4] [5",-1.3055782318115234,"[5, 3]",True,"[-0.6164665222167969, -7.321418762207031, -9.689861297607422, -4.053606033325195, -4.437742233276367, -5.1668243408203125, -6.656543731689453, -8.585891723632812]",0,5 3],-0.6164665222167969,True,EleutherAI/pythia-1b-deduped,
three_rule_comb0,31,three_rule_comb0_31,False,[1 1 8],"1 1 8]
[9 8 9]",-0.8428573608398438,"[1, 1, 8]",True,"[-14.864750862121582, -14.475425720214844, -15.604774475097656, -10.646129608154297, -10.681434631347656, -17.066179275512695, -14.764809608459473, -0.019235610961914062]",7,1 1 8],-0.019235610961914062,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,31,three_rule_comb1_31,False,[3 9 8],"5 9 8]
[5 8 7]",-4.485383987426758,"[5, 9, 8]",False,"[-9.1566162109375, -8.815570831298828, -3.01556396484375, -5.8834075927734375, -6.666557312011719, -7.192390441894531, -7.520214080810547, -10.45672607421875]",2,3 9 8],-3.01556396484375,True,EleutherAI/pythia-1b-deduped,
three_rule_comb2,31,three_rule_comb2_31,False,[1 0 1],"1 0 1]
[1 1 2]",-3.1107921600341797,"[1, 0, 1]",True,"[-11.031375885009766, -13.378515243530273, -10.53868293762207, -11.687675476074219, -7.928655624389648, -10.570194244384766, -0.1063385009765625, -4.399894714355469]",6,1 0 1],-0.1063385009765625,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,31,three_rule_comb3_31,False,[6 4 8],"6 4 8]
[6 4 9]",-4.629880905151367,"[6, 4, 8]",True,"[-4.308601379394531, -8.126924514770508, -7.739044189453125, -6.8284149169921875, -7.5307769775390625, -6.686979293823242, -2.1163330078125, -7.816375732421875]",6,6 4 8],-2.1163330078125,True,EleutherAI/pythia-1b-deduped,
three_rule_comb4,31,three_rule_comb4_31,False,[1 3 4],"1 1 6]
[0 1 6]",-5.227346420288086,"[1, 1, 6]",False,"[-5.821008682250977, -11.354795455932617, -10.42314338684082, -9.353412628173828, -4.7644195556640625, -9.892744064331055, -11.979166030883789, -8.63442611694336]",4,1 5 4],-4.7644195556640625,False,EleutherAI/pythia-1b-deduped,
three_rule_comb5,31,three_rule_comb5_31,False,[5 4 4],"5 4 1]
[4 7 3]",-3.8514556884765625,"[5, 4, 1]",False,"[-5.386260986328125, -7.343225479125977, -7.771146774291992, -12.758110046386719, -8.71990966796875, -13.389032363891602, -10.088529586791992, -1.948699951171875]",7,5 4 4],-1.948699951171875,True,EleutherAI/pythia-1b-deduped,
three_rule_comb6,31,three_rule_comb6_31,False,[5 1 8],"5 1 8]
[0 2 4]",-5.31622314453125,"[5, 1, 8]",True,"[-1.8605728149414062, -6.386587142944336, -8.309701919555664, -7.017724990844727, -8.378992080688477, -5.6515655517578125, -3.436431884765625, -9.102405548095703]",0,5 1 8],-1.8605728149414062,True,EleutherAI/pythia-1b-deduped,
three_rule_comb7,31,three_rule_comb7_31,False,[6 1 9],"6 7 6]
[2 3 6]",-7.007513046264648,"[6, 7, 6]",False,"[-5.427278518676758, -9.220827102661133, -6.099287033081055, -7.2969512939453125, -7.763566970825195, -5.802764892578125, -8.728530883789062, -6.6138916015625]",0,7 5 6],-5.427278518676758,False,EleutherAI/pythia-1b-deduped,
three_rule_comb8,31,three_rule_comb8_31,False,[7 5 7],"7 7 7]
[6 6 6]",-2.119781494140625,"[7, 7, 7]",False,"[-4.980499267578125, -12.370256423950195, -10.792686462402344, -4.533750534057617, -8.959590911865234, -7.508365631103516, -8.057027816772461, -6.349538803100586]",3,4 8 7],-4.533750534057617,False,EleutherAI/pythia-1b-deduped,
three_rule_comb9,31,three_rule_comb9_31,False,[8 7 1],"2 4 7]
[2 4 7]",-4.098598480224609,"[2, 4, 7]",False,"[-4.740812301635742, -6.507831573486328, -9.795455932617188, -6.106653213500977, -7.015695571899414, -10.26984977722168, -9.239768981933594, -6.296560287475586]",0,7 7 1],-4.740812301635742,False,EleutherAI/pythia-1b-deduped,
c3_set_union,31,c3_set_union_31,True,[2 6 1 8],"2 6]
[2 6] [1",-6.76734733581543,[2 6],False,"[-5.126745223999023, -4.008504867553711, -2.502368927001953, -3.5915260314941406, -3.5093460083007812, -3.7225208282470703, -7.917163848876953, -3.455087661743164]",2,2],-2.502368927001953,False,EleutherAI/pythia-1b-deduped,
c1_set_union,31,c1_set_union_31,True,[3],"3]
[9 6] [9]",-5.474367141723633,[3],True,"[0.0, -8.080131530761719, -2.156259536743164, -8.489198684692383, -10.01181411743164, -7.390300750732422, -0.9872589111328125, -2.477468490600586]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union,31,c2_set_union_31,True,[2],"9] [9]
[9] [",-6.908281326293945,[9],False,"[-5.994546890258789, -4.2025909423828125, 0.0, -2.6225643157958984, -2.2660255432128906, -2.6304244995117188, -3.9302806854248047, -5.794073104858398]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
AND,31,AND_31,True,[7],"7]
[9 7] [8 7",-2.6337318420410156,[7],True,"[-6.687110900878906, -10.760843276977539, -13.040685653686523, -7.189298629760742, -13.34794807434082, -15.410643577575684, -0.11832046508789062, -10.650431632995605]",6,7],-0.11832046508789062,True,EleutherAI/pythia-1b-deduped,
XOR,31,XOR_31,True,[4 9],"2 9]
[2 9] [4",-5.836570739746094,[2 9],False,"[-2.546661376953125, -3.165760040283203, -6.144287109375, -11.360300064086914, -2.887399673461914, -7.266689300537109, -10.153051376342773, -10.139673233032227]",0,4 9],-2.546661376953125,True,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,31,c3_set_union_permuted_31,True,[5 6 9 3],"5 6]
[9 3] [9",-4.7815093994140625,[5 6],False,"[-3.9141998291015625, -4.732147216796875, -2.756917953491211, -1.2433719635009766, -9.012033462524414, 0.0, -8.599203109741211, -6.556436538696289]",5,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,31,c2_set_union_permuted_31,True,[0],"0]
[0] [0] [",-6.049810409545898,[0],True,"[-9.752594947814941, -2.262453079223633, -3.2620182037353516, -1.746185302734375, -2.414335250854492, 0.0, -12.468082427978516, -4.823347091674805]",5,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,31,c1_set_union_permuted_31,True,[4],"4]
[5 1] [5]",-5.64607048034668,[4],True,"[-1.2856616973876953, -7.853443145751953, -10.786552429199219, -4.694421768188477, -2.5317039489746094, -4.271877288818359, -3.002561569213867, -2.0968761444091797]",0,4],-1.2856616973876953,True,EleutherAI/pythia-1b-deduped,
XOR_permuted,31,XOR_permuted_31,True,[2 6],"6 2]
[8 6] [8",-3.5053329467773438,[2 6],True,"[-12.854178428649902, -13.376104354858398, -3.9982833862304688, -4.345705032348633, -4.477794647216797, -18.060516357421875, -7.140058517456055, -8.382123947143555]",2,2 7],-3.9982833862304688,False,EleutherAI/pythia-1b-deduped,
AND_permuted,31,AND_permuted_31,True,[],"1] [1]
[6 1]",-5.253721237182617,[1],False,"[-17.073009490966797, -15.492560386657715, -3.3687992095947266, -17.868492126464844, -12.229559898376465, -12.835868835449219, -2.253246307373047, 0.0]",7,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,32,row_constant_32,False,[2],"2] [2]
[0] [",-2.673440933227539,[2],True,"[-4.342369079589844, -5.025684356689453, -4.806217193603516, -0.07509040832519531, -3.430826187133789, -7.309518814086914, -5.820550918579102, -6.317131042480469]",3,2],-0.07509040832519531,True,EleutherAI/pythia-1b-deduped,
col_constant,32,col_constant_32,False,[4],"4]
[0] [3] [",-0.3154792785644531,[4],True,"[-5.875238418579102, -8.233359336853027, -5.286039352416992, -5.7743988037109375, -7.451051712036133, -4.870754241943359, -6.131950378417969, -0.029285430908203125]",7,4],-0.029285430908203125,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,32,dist3_diag1_32,False,[8],"8] [1]
[8] [",-3.0996952056884766,[8],True,"[-1.121307373046875, -3.820537567138672, -1.8414554595947266, -1.6785774230957031, -3.896434783935547, -5.029863357543945, -3.754915237426758, -1.7828731536865234]",0,8],-1.121307373046875,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,32,dist3_diag2_32,False,[3],"3] [8]
[7] [",-2.7640113830566406,[3],True,"[-2.4669151306152344, -2.8517303466796875, -2.990985870361328, -3.7460765838623047, -3.9120044708251953, -4.053220748901367, -0.4049568176269531, -4.3296661376953125]",6,3],-0.4049568176269531,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,32,two_rule_comb0_32,False,[3 3],"3 3]
[1 1] [1",-2.587890625,"[3, 3]",True,"[-8.532806396484375, -7.325553894042969, -9.521158218383789, -8.1436767578125, -8.799644470214844, -11.104324340820312, -0.06133079528808594, -8.518877029418945]",6,3 3],-0.06133079528808594,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,32,two_rule_comb1_32,False,[1 7],"1 7]
[1 1] [9",-4.710428237915039,"[1, 7]",True,"[-7.944469451904297, -4.773021697998047, -8.859552383422852, -3.5063705444335938, -6.218160629272461, -1.2258338928222656, -8.120824813842773, -6.979484558105469]",5,1 7],-1.2258338928222656,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,32,two_rule_comb2_32,False,[1 2],"1 2]
[3 2] [0",-0.9686431884765625,"[1, 2]",True,"[-11.532502174377441, -16.581544876098633, -13.399431228637695, -13.878868103027344, -14.341833114624023, -0.09802055358886719, -11.47142219543457, -10.919313430786133]",5,1 2],-0.09802055358886719,True,EleutherAI/pythia-1b-deduped,
two_rule_comb3,32,two_rule_comb3_32,False,[9 6],"9 8]
[3 8] [5",-2.304361343383789,"[9, 8]",False,"[-4.438381195068359, -1.8019962310791016, -3.408946990966797, -3.0706710815429688, -8.901683807373047, -6.578834533691406, -3.5127830505371094, -0.7640171051025391]",7,9 8],-0.7640171051025391,False,EleutherAI/pythia-1b-deduped,
two_rule_comb4,32,two_rule_comb4_32,False,[0 0],"0 3]
[4 1] [0",-2.1553897857666016,"[0, 3]",False,"[-6.1007537841796875, -5.329864501953125, -3.2830543518066406, -7.3731842041015625, -8.79387092590332, -5.652780532836914, -5.1264495849609375, -6.931268692016602]",2,3 1],-3.2830543518066406,False,EleutherAI/pythia-1b-deduped,
two_rule_comb5,32,two_rule_comb5_32,False,[1 8],"2 7]
[2 7] [2",-4.11823844909668,"[2, 7]",False,"[-6.553398132324219, -5.272516250610352, -5.255941390991211, -5.764810562133789, -4.029153823852539, -6.209733963012695, -4.420446395874023, -5.589153289794922]",4,1 8],-4.029153823852539,True,EleutherAI/pythia-1b-deduped,
three_rule_comb0,32,three_rule_comb0_32,False,[4 8 8],"4 8 8]
[5 7 1]",-0.27866363525390625,"[4, 8, 8]",True,"[-10.944063186645508, -10.71293830871582, -12.126081466674805, -10.529993057250977, -10.720560073852539, -10.821802139282227, -8.340276718139648, -0.059680938720703125]",7,4 8 8],-0.059680938720703125,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,32,three_rule_comb1_32,False,[1 2 0],"1 5 0]
[5 4 1]",-0.22591400146484375,"[1, 5, 0]",False,"[-6.145336151123047, -5.653085708618164, -16.17845344543457, -14.681755065917969, -4.449018478393555, -18.7108211517334, -13.312543869018555, -18.25290298461914]",4,1 2 0],-4.449018478393555,True,EleutherAI/pythia-1b-deduped,
three_rule_comb2,32,three_rule_comb2_32,False,[3 4 5],"3 4 5]
[6 5 3]",-1.618753433227539,"[3, 4, 5]",True,"[-14.05440902709961, -15.853094100952148, -19.433176040649414, -9.469430923461914, -5.999324798583984, -8.033357620239258, -17.093286514282227, -0.8795871734619141]",7,3 4 5],-0.8795871734619141,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,32,three_rule_comb3_32,False,[9 3 0],"9 0 0]
[9 9 0]",-8.737674713134766,"[9, 0, 0]",False,"[-9.533979415893555, -3.9692955017089844, -7.427467346191406, -6.632204055786133, -9.610876083374023, -7.053867340087891, -5.380603790283203, -6.138376235961914]",1,9 3 0],-3.9692955017089844,True,EleutherAI/pythia-1b-deduped,
three_rule_comb4,32,three_rule_comb4_32,False,[5 9 3],"5 9 3]
[5 9 4]",-2.6217098236083984,"[5, 9, 3]",True,"[-7.750848770141602, -4.042654037475586, -8.448448181152344, -4.913705825805664, -1.6228904724121094, -6.54975700378418, -3.4480628967285156, -6.466403961181641]",4,5 9 3],-1.6228904724121094,True,EleutherAI/pythia-1b-deduped,
three_rule_comb5,32,three_rule_comb5_32,False,[5 5 9],"5 8 6]
[6 8 6]",-1.853677749633789,"[5, 8, 6]",False,"[-7.0009307861328125, -4.6473388671875, -9.188060760498047, -9.781124114990234, -11.008310317993164, -11.129030227661133, -5.001707077026367, -9.285795211791992]",1,5 5 9],-4.6473388671875,True,EleutherAI/pythia-1b-deduped,
three_rule_comb6,32,three_rule_comb6_32,False,[4 0 4],"4 7 4]
[2 0 0]",-5.586706161499023,"[4, 7, 4]",False,"[-6.94700813293457, -4.816526412963867, -3.572965621948242, -7.734907150268555, -8.104097366333008, -4.826177597045898, -5.9505615234375, -10.875961303710938]",2,4 1 4],-3.572965621948242,False,EleutherAI/pythia-1b-deduped,
three_rule_comb7,32,three_rule_comb7_32,False,[4 5 9],"4 8 9]
[4 9 6]",-5.7209930419921875,"[4, 8, 9]",False,"[-11.012104034423828, -5.836828231811523, -7.741722106933594, -9.939226150512695, -9.490303039550781, -10.676286697387695, -9.064083099365234, -3.882871627807617]",7,4 5 9],-3.882871627807617,True,EleutherAI/pythia-1b-deduped,
three_rule_comb8,32,three_rule_comb8_32,False,[4 0 8],"4 3 8]
[5 2 7]",-2.9738235473632812,"[4, 3, 8]",False,"[-6.476579666137695, -5.305328369140625, -9.61899185180664, -9.260746002197266, -5.017452239990234, -9.34347152709961, -7.667821884155273, -3.4037532806396484]",7,4 0 8],-3.4037532806396484,True,EleutherAI/pythia-1b-deduped,
three_rule_comb9,32,three_rule_comb9_32,False,[0 4 5],"1 4 5]
[2 3 6]",-3.0294742584228516,"[1, 4, 5]",False,"[-12.499395370483398, -4.251497268676758, -9.654823303222656, -11.037908554077148, -5.664554595947266, -6.060216903686523, -6.343759536743164, -7.649135589599609]",1,4 1 8],-4.251497268676758,False,EleutherAI/pythia-1b-deduped,
c3_set_union,32,c3_set_union_32,True,[8 6 4 0],"8 4]
[6] [0]",-4.641416549682617,[4 8],False,"[-8.017480850219727, -3.386117935180664, -13.273944854736328, -3.7029552459716797, -4.391839981079102, -2.8635501861572266, -2.96697998046875, -10.003005981445312]",5,4 0],-2.8635501861572266,False,EleutherAI/pythia-1b-deduped,
c1_set_union,32,c1_set_union_32,True,[1],"1]
[1 4] [1]",-5.704721450805664,[1],True,"[-0.9239273071289062, -10.377527236938477, -4.01875114440918, -2.4083099365234375, 0.0, -3.9749584197998047, -6.692228317260742, -4.814565658569336]",4,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union,32,c2_set_union_32,True,[2],"2] [2]
[4] [",-6.351905822753906,[2],True,"[-4.940980911254883, -4.762628555297852, -1.936614990234375, 0.0, -5.341022491455078, -3.568073272705078, -4.0104217529296875, -6.365612030029297]",3,],0.0,False,EleutherAI/pythia-1b-deduped,
AND,32,AND_32,True,[6],"6]
[0 6] [3 6",-3.74853515625,[6],True,"[-15.419913291931152, -7.350715637207031, -15.00233268737793, -0.08777427673339844, 0.0, -14.389575004577637, -5.135951995849609, -14.630139350891113]",4,],0.0,False,EleutherAI/pythia-1b-deduped,
XOR,32,XOR_32,True,[6 9],"9 8]
[5 9] [9",-5.32127571105957,[8 9],False,"[-7.298200607299805, -8.124048233032227, -2.691762924194336, -6.234180450439453, -3.646739959716797, -12.867975234985352, 0.0, -17.051475524902344]",6,],0.0,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,32,c3_set_union_permuted_32,True,[5 7 3 9],"3 5]
[9 7] [7",-4.906574249267578,[3 5],False,"[-3.6780643463134766, -13.24459457397461, -8.43173599243164, -3.1609230041503906, -5.5904388427734375, -4.353845596313477, -6.251148223876953, -4.261869430541992]",3,3],-3.1609230041503906,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,32,c2_set_union_permuted_32,True,[8],"8]
[8] [8 6]",-6.692895889282227,[8],True,"[-3.4355926513671875, -6.428037643432617, -4.576530456542969, -6.252931594848633, 0.0, -8.074951171875, -6.3471832275390625, -1.5527687072753906]",4,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,32,c1_set_union_permuted_32,True,[4],"2]
[2 9] [9]",-5.980072021484375,[2],False,"[-9.978647232055664, -4.7979888916015625, -4.3160247802734375, -8.150602340698242, -1.829427719116211, -6.699159622192383, -9.874931335449219, 0.0]",7,],0.0,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,32,XOR_permuted_32,True,[0 2],"1 2]
[1 2] [1",-4.079730987548828,[1 2],False,"[0.0, -6.742376327514648, -2.7659149169921875, -20.179454803466797, -2.1288909912109375, -3.668262481689453, -10.4964017868042, -15.896623611450195]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
AND_permuted,32,AND_permuted_32,True,[],"2] [2] [2]
[",-4.577220916748047,[2],False,"[-3.6182861328125, -1.7122516632080078, -12.60683536529541, -8.376962661743164, 0.0, -6.989284515380859, -14.869556427001953, -3.0421581268310547]",4,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,33,row_constant_33,False,[4],"4]
[3] [3] [",-0.7474994659423828,[4],True,"[-4.34101676940918, -4.091611862182617, -8.036348342895508, -5.587106704711914, -7.662686347961426, -0.04594612121582031, -6.553922653198242, -5.988687515258789]",5,4],-0.04594612121582031,True,EleutherAI/pythia-1b-deduped,
col_constant,33,col_constant_33,False,[0],"0]
[7] [9] [",-0.28583717346191406,[0],True,"[-0.08798789978027344, -4.708103179931641, -4.940645217895508, -4.401220321655273, -5.742824554443359, -5.9790191650390625, -3.96148681640625, -5.06752872467041]",0,0],-0.08798789978027344,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,33,dist3_diag1_33,False,[0],"0]
[3] [0] [",-2.1534996032714844,[0],True,"[-5.57567024230957, -2.5155601501464844, -0.5838680267333984, -2.5542125701904297, -3.3785343170166016, -2.7914390563964844, -1.9764518737792969, -4.520317077636719]",2,0],-0.5838680267333984,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,33,dist3_diag2_33,False,[3],"3] [4]
[4] [",-2.9629955291748047,[3],True,"[-3.395965576171875, -3.4127330780029297, -6.2094831466674805, -2.78765869140625, -5.14537239074707, -4.841480255126953, -0.2884082794189453, -2.757783889770508]",6,3],-0.2884082794189453,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,33,two_rule_comb0_33,False,[7 9],"7 9]
[0 11] [2",-1.4464378356933594,"[7, 9]",True,"[-6.065879821777344, -11.904327392578125, -12.202001571655273, -9.91732406616211, -10.653255462646484, -10.089559555053711, -5.587385177612305, -0.03223991394042969]",7,7 9],-0.03223991394042969,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,33,two_rule_comb1_33,False,[3 0],"2 0]
[1 7] [2",-1.890655517578125,"[2, 0]",False,"[-2.461427688598633, -8.23464584350586, -4.195770263671875, -4.9768524169921875, -1.8162822723388672, -10.702814102172852, -7.256736755371094, -5.589397430419922]",4,3 0],-1.8162822723388672,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,33,two_rule_comb2_33,False,[5 6],"5 6]
[2 5] [0",-0.7569522857666016,"[5, 6]",True,"[-5.826881408691406, -7.116373062133789, -5.948297500610352, -4.99479866027832, -5.872842788696289, -0.5346412658691406, -10.46768569946289, -3.2892818450927734]",5,5 6],-0.5346412658691406,True,EleutherAI/pythia-1b-deduped,
two_rule_comb3,33,two_rule_comb3_33,False,[9 0],"9 9]
[7 9] [6",-3.892505645751953,"[9, 9]",False,"[-10.335111618041992, -9.324792861938477, -3.336862564086914, -2.729154586791992, -5.604591369628906, -4.002103805541992, -6.3420257568359375, -2.0788955688476562]",7,9 0],-2.0788955688476562,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,33,two_rule_comb4_33,False,[5 0],"5 6] [8 4]
[5",-2.7048492431640625,"[5, 6]",False,"[-5.42945671081543, -4.787801742553711, -6.847206115722656, -6.503435134887695, -7.197446823120117, -6.239927291870117, -5.680442810058594, -5.652374267578125]",1,0 5],-4.787801742553711,False,EleutherAI/pythia-1b-deduped,
two_rule_comb5,33,two_rule_comb5_33,False,[9 0],"9 1]
[8 2] [9",-3.4498443603515625,"[9, 1]",False,"[-4.179285049438477, -1.8456878662109375, -8.474851608276367, -4.836587905883789, -4.602136611938477, -6.705085754394531, -3.205411911010742, -3.3237133026123047]",1,6 6],-1.8456878662109375,False,EleutherAI/pythia-1b-deduped,
