problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
two_rule_comb2,32,two_rule_comb2_32,False,[1 2],"1 2]
[3 3] [0",-0.5898799896240234,"[1, 2]",True,"[-9.793220520019531, -14.582209587097168, -12.902216911315918, -12.129642486572266, -13.639116287231445, -0.016695022583007812, -12.560829162597656, -10.076713562011719]",5,1 2],-0.016695022583007812,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb3,32,two_rule_comb3_32,False,[9 6],"6 9]
[6 7] [3",-3.3859786987304688,"[6, 9]",False,"[-5.005926132202148, -6.4850006103515625, -1.4793510437011719, -6.1866912841796875, -8.467147827148438, -4.596071243286133, -0.8774089813232422, -5.463098526000977]",6,6 9],-0.8774089813232422,False,EleutherAI/pythia-1.4b-deduped,
two_rule_comb4,32,two_rule_comb4_32,False,[0 0],"0 3]
[0 3] [7",-2.6312618255615234,"[0, 3]",False,"[-6.99815559387207, -6.196430206298828, -6.0388641357421875, -6.627065658569336, -8.380163192749023, -4.553123474121094, -3.3655529022216797, -6.10930061340332]",6,0 0],-3.3655529022216797,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb5,32,two_rule_comb5_32,False,[1 8],"2 7]
[2 7] [1",-3.4594364166259766,"[2, 7]",False,"[-5.434001922607422, -4.094783782958984, -5.409854888916016, -6.658449172973633, -3.014028549194336, -6.6130218505859375, -4.824758529663086, -5.2779388427734375]",4,1 8],-3.014028549194336,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb0,32,three_rule_comb0_32,False,[4 8 8],"4 8 8]
[5 7 1]",-0.5430927276611328,"[4, 8, 8]",True,"[-8.162399291992188, -10.098737716674805, -11.443950653076172, -9.438743591308594, -7.952898025512695, -10.510309219360352, -6.4415283203125, -0.14803504943847656]",7,4 8 8],-0.14803504943847656,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb1,32,three_rule_comb1_32,False,[1 2 0],"1 5 0]
[5 4 1]",-0.4049549102783203,"[1, 5, 0]",False,"[-7.341596603393555, -7.085836410522461, -14.95328140258789, -12.23519515991211, -6.312335968017578, -18.09105682373047, -10.576934814453125, -17.979589462280273]",4,1 2 0],-6.312335968017578,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb2,32,three_rule_comb2_32,False,[3 4 5],"3 4 5]
[6 7 3]",-2.8642826080322266,"[3, 4, 5]",True,"[-11.733137130737305, -12.305606842041016, -10.25715446472168, -6.084266662597656, -2.458587646484375, -5.396806716918945, -11.344963073730469, -1.6814594268798828]",7,3 4 5],-1.6814594268798828,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb3,32,three_rule_comb3_32,False,[9 3 0],"9 3 0]
[4 9 0]",-7.517694473266602,"[9, 3, 0]",True,"[-7.956451416015625, -3.393430709838867, -8.382726669311523, -6.929012298583984, -9.10554313659668, -5.866937637329102, -6.409704208374023, -6.867593765258789]",1,9 3 0],-3.393430709838867,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb4,32,three_rule_comb4_32,False,[5 9 3],"2 9 2]
[2 8 4]",-3.402040481567383,"[2, 9, 2]",False,"[-9.082155227661133, -6.366172790527344, -8.902809143066406, -4.133460998535156, -1.5058155059814453, -8.72218132019043, -5.175220489501953, -8.45615005493164]",4,5 9 3],-1.5058155059814453,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb5,32,three_rule_comb5_32,False,[5 5 9],"5 7 6]
[6 7 6]",-3.5642127990722656,"[5, 7, 6]",False,"[-6.159212112426758, -3.4440250396728516, -10.231876373291016, -10.924903869628906, -12.06177043914795, -12.041277885437012, -6.775917053222656, -10.446575164794922]",1,5 5 9],-3.4440250396728516,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb6,32,three_rule_comb6_32,False,[4 0 4],"4 0 7]
[4 0 7]",-4.907644271850586,"[4, 0, 7]",False,"[-8.278070449829102, -2.623394012451172, -2.9737720489501953, -8.33946418762207, -7.994653701782227, -3.694896697998047, -5.475442886352539, -10.691818237304688]",1,4 0 4],-2.623394012451172,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb7,32,three_rule_comb7_32,False,[4 5 9],"4 5 5]
[4 5 5]",-6.172819137573242,"[4, 5, 5]",False,"[-9.955070495605469, -6.823295593261719, -6.878793716430664, -9.985549926757812, -8.088985443115234, -9.936857223510742, -6.019878387451172, -4.8104400634765625]",7,4 5 9],-4.8104400634765625,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb8,32,three_rule_comb8_32,False,[4 0 8],"4 3 8]
[4 3 8]",-2.620523452758789,"[4, 3, 8]",False,"[-5.228656768798828, -7.244997024536133, -10.699810028076172, -10.193975448608398, -4.513435363769531, -11.012882232666016, -9.628787994384766, -2.2590274810791016]",7,4 0 8],-2.2590274810791016,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb9,32,three_rule_comb9_32,False,[0 4 5],"1 4 5]
[1 4 5]",-1.5347881317138672,"[1, 4, 5]",False,"[-15.970226287841797, -7.720010757446289, -10.90029525756836, -12.153253555297852, -2.2169723510742188, -6.829526901245117, -5.22620964050293, -11.662498474121094]",4,0 4 5],-2.2169723510742188,True,EleutherAI/pythia-1.4b-deduped,
c3_set_union,32,c3_set_union_32,True,[8 6 4 0],"8 4]
[6] [0]",-5.123903274536133,[4 8],False,"[-6.623222351074219, -3.5061073303222656, -8.645589828491211, -3.715526580810547, -4.530179977416992, -3.540681838989258, -2.7848567962646484, -5.872350692749023]",6,8 0],-2.7848567962646484,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union,32,c1_set_union_32,True,[1],"1]
[1] [1] [",-3.054149627685547,[1],True,"[-0.18551254272460938, -10.644445419311523, -7.557477951049805, -4.086841583251953, 0.0, -5.603031158447266, -10.62789535522461, -8.159322738647461]",4,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union,32,c2_set_union_32,True,[2],"2] [2]
[4] [",-4.212881088256836,[2],True,"[-3.122821807861328, -4.7586822509765625, -1.1109161376953125, 0.0, -5.733537673950195, -3.1092491149902344, -3.2353363037109375, -4.635370254516602]",3,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND,32,AND_32,True,[6],"6] [0]
[0 6]",-4.676614761352539,[6],True,"[-11.938983917236328, -8.126554489135742, -11.705947875976562, -0.04209709167480469, 0.0, -12.974481582641602, -9.178756713867188, -12.358489990234375]",4,],0.0,False,EleutherAI/pythia-1.4b-deduped,
XOR,32,XOR_32,True,[6 9],"9 8]
[9 8] [9",-4.7834930419921875,[8 9],False,"[-9.320170402526855, -15.463704109191895, -3.3772830963134766, -8.147317886352539, -4.832799911499023, -15.519087791442871, 0.0, -18.185997009277344]",6,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union_permuted,32,c3_set_union_permuted_32,True,[5 7 3 9],"5 7]
[3 5] [7",-6.950151443481445,[5 7],False,"[-2.358591079711914, -9.758598327636719, -7.888551712036133, -4.301403045654297, -5.730199813842773, -3.4070281982421875, -6.026586532592773, -3.4357757568359375]",0,5 7],-2.358591079711914,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union_permuted,32,c2_set_union_permuted_32,True,[8],"8] [6]
[6] [",-7.136667251586914,[8],True,"[-2.234617233276367, -7.472179412841797, -3.792947769165039, -8.14266586303711, 0.0, -10.143449783325195, -4.957130432128906, -1.8959026336669922]",4,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union_permuted,32,c1_set_union_permuted_32,True,[4],"4]
[4 8] [8]",-2.8570079803466797,[4],True,"[-12.864060401916504, -9.044595718383789, -5.065288543701172, -12.09723949432373, -0.40399742126464844, -7.623043060302734, -13.085821151733398, 0.0]",7,],0.0,False,EleutherAI/pythia-1.4b-deduped,
XOR_permuted,32,XOR_permuted_32,True,[0 2],"2 1]
[2 1] [2",-4.997737884521484,[1 2],False,"[0.0, -8.166704177856445, -2.820192337036133, -19.845542907714844, -3.513599395751953, -3.3055992126464844, -11.376773834228516, -18.431087493896484]",0,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND_permuted,32,AND_permuted_32,True,[],"2] [9]
[6] [",-4.731222152709961,[2],False,"[-3.585103988647461, -2.7900257110595703, -11.342205047607422, -7.756740570068359, 0.0, -7.293170928955078, -14.822029113769531, -2.295909881591797]",4,],0.0,True,EleutherAI/pythia-1.4b-deduped,
row_constant,33,row_constant_33,False,[4],"4]
[3] [3] [",-0.7164363861083984,[4],True,"[-4.775615692138672, -3.8950042724609375, -7.035353660583496, -5.355436325073242, -6.847677230834961, -0.05817222595214844, -5.782678604125977, -5.055591583251953]",5,4],-0.05817222595214844,True,EleutherAI/pythia-1.4b-deduped,
col_constant,33,col_constant_33,False,[0],"0]
[7] [9] [",-0.44368934631347656,[0],True,"[-0.078277587890625, -6.482429504394531, -4.949985504150391, -6.040111541748047, -6.169612884521484, -6.471169471740723, -3.2440109252929688, -6.093506813049316]",0,0],-0.078277587890625,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag1,33,dist3_diag1_33,False,[0],"0]
[0] [5] [",-3.066518783569336,[0],True,"[-5.893980026245117, -2.6676502227783203, -0.8634471893310547, -2.0731067657470703, -2.8644752502441406, -2.582775115966797, -1.5752010345458984, -4.287923812866211]",2,0],-0.8634471893310547,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag2,33,dist3_diag2_33,False,[3],"3]
[3] [5] [",-2.4673595428466797,[3],True,"[-4.164989471435547, -3.095895767211914, -7.434614181518555, -2.9693222045898438, -5.789602279663086, -5.776275634765625, -0.18037033081054688, -3.918062210083008]",6,3],-0.18037033081054688,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb0,33,two_rule_comb0_33,False,[7 9],"7 9]
[0 13] [2",-1.2590446472167969,"[7, 9]",True,"[-8.229158401489258, -10.962526321411133, -11.382453918457031, -9.466594696044922, -9.530384063720703, -10.70235538482666, -6.408529281616211, -0.0354156494140625]",7,7 9],-0.0354156494140625,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb1,33,two_rule_comb1_33,False,[3 0],"0 0]
[0 8] [1",-4.657655715942383,"[0, 0]",False,"[-10.450224876403809, -7.947107315063477, -6.000932693481445, -4.945539474487305, -1.4387359619140625, -8.765111923217773, -5.5214080810546875, -5.091867446899414]",4,3 0],-1.4387359619140625,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb2,33,two_rule_comb2_33,False,[5 6],"5 6]
[2 5] [0",-0.6986904144287109,"[5, 6]",True,"[-7.353759765625, -8.461669921875, -6.713153839111328, -4.893899917602539, -7.990314483642578, -0.1810455322265625, -12.9941987991333, -3.954212188720703]",5,5 6],-0.1810455322265625,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb3,33,two_rule_comb3_33,False,[9 0],"9 0]
[9 0] [7",-4.962738037109375,"[9, 0]",True,"[-6.560543060302734, -6.875398635864258, -3.789499282836914, -3.994913101196289, -5.703767776489258, -3.1311264038085938, -4.498907089233398, -1.658864974975586]",7,9 0],-1.658864974975586,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb4,33,two_rule_comb4_33,False,[5 0],"5 6]
[5 6] [8",-3.574361801147461,"[5, 6]",False,"[-3.8974037170410156, -4.752798080444336, -4.68138313293457, -4.5518798828125, -4.975574493408203, -5.799135208129883, -3.7316856384277344, -5.073980331420898]",6,5 0],-3.7316856384277344,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb5,33,two_rule_comb5_33,False,[9 0],"9 1]
[8 2] [9",-2.6130619049072266,"[9, 1]",False,"[-5.74372673034668, -2.974893569946289, -8.974910736083984, -4.240026473999023, -5.728122711181641, -6.528179168701172, -5.906909942626953, -2.6296443939208984]",7,9 0],-2.6296443939208984,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb0,33,three_rule_comb0_33,False,[0 5 5],"0 5 5]
[0 5 5]",-3.3902816772460938,"[0, 5, 5]",True,"[-12.237159729003906, -12.68973159790039, -11.276742935180664, -0.03616523742675781, -6.207250595092773, -10.891012191772461, -6.751359939575195, -12.762641906738281]",3,0 5 5],-0.03616523742675781,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb1,33,three_rule_comb1_33,False,[2 6 1],"2 6 1]
[2 2 9]",-4.729789733886719,"[2, 6, 1]",True,"[-8.110210418701172, -7.581964492797852, -1.3270206451416016, -1.2243900299072266, -13.324920654296875, -7.2079010009765625, -6.404016494750977, -9.333829879760742]",3,2 6 1],-1.2243900299072266,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb2,33,three_rule_comb2_33,False,[6 7 2],"6 7 2]
[8 1 3]",-4.085517883300781,"[6, 7, 2]",True,"[-11.712730407714844, -15.920315742492676, -10.067728042602539, -13.521234512329102, -12.17032241821289, -1.0446224212646484, -8.413827896118164, -13.991458892822266]",5,6 7 2],-1.0446224212646484,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb3,33,three_rule_comb3_33,False,[9 9 5],"9 5 5]
[7 3 5]",-5.325380325317383,"[9, 5, 5]",False,"[-11.136350631713867, -10.005256652832031, -8.524085998535156, -9.180440902709961, -3.796611785888672, -11.531604766845703, -6.443700790405273, -3.7746105194091797]",7,9 9 5],-3.7746105194091797,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb4,33,three_rule_comb4_33,False,[0 8 0],"0 4 3]
[8 4 3]",-5.77812385559082,"[0, 4, 3]",False,"[-4.844606399536133, -6.526042938232422, -13.432456970214844, -4.335025787353516, -7.111310958862305, -10.233274459838867, -11.697671890258789, -5.7506561279296875]",3,0 3 4],-4.335025787353516,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb5,33,three_rule_comb5_33,False,[7 1 8],"7 1 7]
[6 7 6]",-3.5896224975585938,"[7, 1, 7]",False,"[-8.16400146484375, -6.972206115722656, -6.861213684082031, -9.920818328857422, -8.983041763305664, -9.321672439575195, -9.432531356811523, -3.9220142364501953]",7,7 1 8],-3.9220142364501953,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb6,33,three_rule_comb6_33,False,[8 4 1],"8 4 1]
[8 4 1]",-3.80322265625,"[8, 4, 1]",True,"[-6.971658706665039, -8.64975357055664, -7.535331726074219, -8.486732482910156, -9.223966598510742, -1.8265914916992188, -7.361799240112305, -7.874872207641602]",5,8 4 1],-1.8265914916992188,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb7,33,three_rule_comb7_33,False,[3 5 1],"7 6 3]
[7 6 3]",-1.8891754150390625,"[7, 6, 3]",False,"[-10.647516250610352, -11.89387321472168, -4.284481048583984, -10.407142639160156, -8.289575576782227, -14.846982955932617, -10.521549224853516, -10.355993270874023]",2,3 8 1],-4.284481048583984,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb8,33,three_rule_comb8_33,False,[3 0 2],"3 7 2]
[4 6 3]",-2.8016815185546875,"[3, 7, 2]",False,"[-8.537836074829102, -9.444942474365234, -6.227457046508789, -5.921627044677734, -9.09206771850586, -3.9928150177001953, -7.761636734008789, -7.288640975952148]",5,3 0 2],-3.9928150177001953,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb9,33,three_rule_comb9_33,False,[7 5 9],"7 5 9]
[6 4 8]",-1.2121143341064453,"[7, 5, 9]",True,"[-9.159515380859375, -9.40484619140625, -10.46876335144043, -11.939579010009766, -10.99827766418457, -8.459325790405273, -0.2740631103515625, -4.188209533691406]",6,7 5 9],-0.2740631103515625,True,EleutherAI/pythia-1.4b-deduped,
c3_set_union,33,c3_set_union_33,True,[2 0 5 9],"2 5]
[0] [9]",-3.0529212951660156,[2 5],False,"[-5.138130187988281, -3.770824432373047, -3.073476791381836, -3.156951904296875, -5.88298225402832, -4.185037612915039, -5.181602478027344, -7.00166130065918]",2,2 0],-3.073476791381836,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union,33,c1_set_union_33,True,[4],"4]
[8 4] [8]",-4.6070709228515625,[4],True,"[-7.386098861694336, -11.306039810180664, -5.029638290405273, -4.330034255981445, -0.1313037872314453, -6.419717788696289, -11.587255477905273, -6.292016983032227]",4,4],-0.1313037872314453,True,EleutherAI/pythia-1.4b-deduped,
c2_set_union,33,c2_set_union_33,True,[1],"2 1] [2 1]
[2",-5.994167327880859,[1 2],False,"[-5.827558517456055, -2.7649402618408203, -2.040102005004883, -1.1556510925292969, -3.060781478881836, -6.944835662841797, -4.649158477783203, -5.533300399780273]",3,1],-1.1556510925292969,True,EleutherAI/pythia-1.4b-deduped,
AND,33,AND_33,True,[2],"2] [0]
[0 2]",-4.255260467529297,[2],True,"[-0.4591960906982422, -5.0291900634765625, -14.134662628173828, -8.639862060546875, -8.208086013793945, -16.4581241607666, -5.573678970336914, -6.936700820922852]",0,2],-0.4591960906982422,True,EleutherAI/pythia-1.4b-deduped,
XOR,33,XOR_33,True,[4 8],"8 7]
[8 7] [0",-4.392414093017578,[7 8],False,"[-15.846299171447754, -4.28448486328125, -3.1907196044921875, -8.3355073928833, -16.825733184814453, -3.4432296752929688, -14.540787696838379, -4.379838943481445]",2,4 0],-3.1907196044921875,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union_permuted,33,c3_set_union_permuted_33,True,[7 8 3 1],"8 3]
[8 7] [3",-6.092796325683594,[3 8],False,"[-3.4498424530029297, -3.7430591583251953, -3.7820568084716797, -6.890401840209961, -5.22142219543457, -4.696178436279297, -7.0012359619140625, 0.0]",7,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union_permuted,33,c2_set_union_permuted_33,True,[4],"3]
[3 4] [4]",-7.292009353637695,[3],False,"[-4.600481033325195, -1.714864730834961, -1.5554847717285156, -4.499294281005859, -6.5234222412109375, -8.485904693603516, -6.937200546264648, -5.540077209472656]",2,3],-1.5554847717285156,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union_permuted,33,c1_set_union_permuted_33,True,[4],"5]
[4 2] [4]",-6.773223876953125,[5],False,"[-2.0019054412841797, -5.020544052124023, -5.201761245727539, -8.655851364135742, -1.5872039794921875, -2.074949264526367, -4.2410888671875, -5.541158676147461]",4,6],-1.5872039794921875,False,EleutherAI/pythia-1.4b-deduped,
XOR_permuted,33,XOR_permuted_33,True,[5 7],"1 7]
[1 8] [7",-5.9819488525390625,[1 7],False,"[-4.023721694946289, -2.445772171020508, -3.4575538635253906, -8.795305252075195, -4.797054290771484, -7.376066207885742, -1.8658370971679688, -13.820919036865234]",6,5 7],-1.8658370971679688,True,EleutherAI/pythia-1.4b-deduped,
AND_permuted,33,AND_permuted_33,True,[],"2]
[3] [2] [",-5.543973922729492,[2],False,"[-7.034570693969727, -3.5909786224365234, -11.334005355834961, -4.663211822509766, -12.697059631347656, -12.288948059082031, -5.413938522338867, 0.0]",7,],0.0,True,EleutherAI/pythia-1.4b-deduped,
row_constant,34,row_constant_34,False,[6],"6]
[4] [4] [",-1.8833503723144531,[6],True,"[-0.13605499267578125, -4.815404891967773, -4.414569854736328, -4.946172714233398, -4.9117889404296875, -4.451803207397461, -2.71026611328125, -6.030813217163086]",0,6],-0.13605499267578125,True,EleutherAI/pythia-1.4b-deduped,
col_constant,34,col_constant_34,False,[3],"3]
[7] [4] [",-0.42440223693847656,[3],True,"[-0.040653228759765625, -7.0517473220825195, -5.072540283203125, -7.379137992858887, -8.092339515686035, -4.962678909301758, -5.660366058349609, -4.28459358215332]",0,3],-0.040653228759765625,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag1,34,dist3_diag1_34,False,[8],"8]
[8] [5] [",-2.6494293212890625,[8],True,"[-4.294675827026367, -2.2331600189208984, -2.7825965881347656, -2.9399967193603516, -3.390277862548828, -2.4178028106689453, -3.118684768676758, -0.7408561706542969]",7,8],-0.7408561706542969,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag2,34,dist3_diag2_34,False,[0],"0]
[9] [0] [",-1.8654346466064453,[0],True,"[-3.934274673461914, -5.023027420043945, -4.950349807739258, -2.6971683502197266, -5.235821723937988, -0.19256210327148438, -4.992216110229492, -4.828454971313477]",5,0],-0.19256210327148438,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb0,34,two_rule_comb0_34,False,[4 2],"4 2]
[8 5] [8",-1.4615478515625,"[4, 2]",True,"[-6.784198760986328, -12.620983123779297, -10.994955062866211, -6.86870002746582, -10.269927978515625, -12.528261184692383, -0.04483795166015625, -10.076080322265625]",6,4 2],-0.04483795166015625,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb1,34,two_rule_comb1_34,False,[1 2],"1 2]
[2 7] [2",-3.6465301513671875,"[1, 2]",True,"[-7.351884841918945, -7.366981506347656, -6.8526153564453125, -8.088109970092773, -4.654294967651367, -1.2623519897460938, -3.0346832275390625, -4.667688369750977]",5,1 2],-1.2623519897460938,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb2,34,two_rule_comb2_34,False,[5 1],"5 1]
[3 3] [3",-1.2932453155517578,"[5, 1]",True,"[-5.320959091186523, -7.008077621459961, -8.362476348876953, -8.091634750366211, -8.621818542480469, -0.4160957336425781, -9.04019546508789, -5.123340606689453]",5,5 1],-0.4160957336425781,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb3,34,two_rule_comb3_34,False,[3 4],"3 4]
[1 4] [3",-5.028844833374023,"[3, 4]",True,"[-5.604400634765625, -3.0131473541259766, -3.354167938232422, -6.484683990478516, -4.077842712402344, -1.5108184814453125, -7.140512466430664, -2.1910343170166016]",5,3 4],-1.5108184814453125,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb4,34,two_rule_comb4_34,False,[8 6],"0 7]
[2 6] [4",-4.42298698425293,"[0, 7]",False,"[-5.018331527709961, -3.3169212341308594, -2.8095436096191406, -4.085016250610352, -5.0743255615234375, -6.849943161010742, -5.803586959838867, -4.526327133178711]",2,7 8],-2.8095436096191406,False,EleutherAI/pythia-1.4b-deduped,
two_rule_comb5,34,two_rule_comb5_34,False,[8 4],"8 4]
[7 3] [8",-0.70703125,"[8, 4]",True,"[-10.489333152770996, -9.202547073364258, -3.949312210083008, -0.26111602783203125, -11.292888641357422, -10.575586318969727, -10.668834686279297, -8.868232727050781]",3,8 4],-0.26111602783203125,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb0,34,three_rule_comb0_34,False,[1 8 0],"1 8 0]
[1 4 0]",-4.61347770690918,"[1, 8, 0]",True,"[-8.416566848754883, -12.079374313354492, -13.118587493896484, -6.753049850463867, -9.966176986694336, -0.342132568359375, -12.478107452392578, -3.9454421997070312]",5,1 8 0],-0.342132568359375,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb1,34,three_rule_comb1_34,False,[4 4 2],"4 4 2]
[2 2 2]",-2.9574527740478516,"[4, 4, 2]",True,"[-1.433694839477539, -4.427005767822266, -1.5811100006103516, -9.418975830078125, -9.522716522216797, -13.364770889282227, -10.7308349609375, -7.547124862670898]",0,4 4 2],-1.433694839477539,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb2,34,three_rule_comb2_34,False,[1 4 9],"1 4 9]
[2 5 1]",-3.883514404296875,"[1, 4, 9]",True,"[-1.3110370635986328, -11.658336639404297, -13.763801574707031, -12.456472396850586, -11.756675720214844, -13.105525970458984, -5.399143218994141, -13.41395378112793]",0,1 4 9],-1.3110370635986328,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb3,34,three_rule_comb3_34,False,[9 4 8],"9 3 0]
[1 3 6]",-4.852815628051758,"[9, 3, 0]",False,"[-10.087146759033203, -7.853029251098633, -6.24864387512207, -4.121883392333984, -6.759956359863281, -3.357879638671875, -6.259042739868164, -8.176177978515625]",5,9 4 8],-3.357879638671875,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb4,34,three_rule_comb4_34,False,[6 6 8],"6 7 8]
[6 8 9]",-6.861154556274414,"[6, 7, 8]",False,"[-7.790550231933594, -8.736223220825195, -7.874517440795898, -8.001985549926758, -6.306337356567383, -5.604290008544922, -10.133275985717773, -7.797588348388672]",5,6 6 8],-5.604290008544922,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb5,34,three_rule_comb5_34,False,[4 0 5],"4 3 2]
[9 3 2]",-2.3377857208251953,"[4, 3, 2]",False,"[-15.332592964172363, -9.937328338623047, -13.816559791564941, -9.013692855834961, -5.668773651123047, -13.842389106750488, -16.192169189453125, -12.961081504821777]",4,4 0 5],-5.668773651123047,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb6,34,three_rule_comb6_34,False,[9 5 3],"8 3 6]
[8 3 5]",-8.928529739379883,"[8, 3, 6]",False,"[-5.542123794555664, -5.478292465209961, -5.893390655517578, -7.008417129516602, -6.509237289428711, -8.531387329101562, -7.043693542480469, -6.502851486206055]",1,9 3 8],-5.478292465209961,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb7,34,three_rule_comb7_34,False,[6 5 4],"6 3 5]
[6 3 5]",-7.117387771606445,"[6, 3, 5]",False,"[-6.405778884887695, -5.743183135986328, -7.834745407104492, -7.496408462524414, -7.342737197875977, -6.150720596313477, -7.005098342895508, -7.969764709472656]",1,4 6 5],-5.743183135986328,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb8,34,three_rule_comb8_34,False,[6 8 5],"6 8 5]
[6 8 5]",-2.76666259765625,"[6, 8, 5]",True,"[-4.981618881225586, -7.497579574584961, -8.445100784301758, -1.7201957702636719, -11.15587043762207, -5.352113723754883, -7.057670593261719, -10.217720031738281]",3,6 8 5],-1.7201957702636719,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb9,34,three_rule_comb9_34,False,[9 4 2],"9 4 2]
[8 5 3]",-2.063364028930664,"[9, 4, 2]",True,"[-1.0000114440917969, -11.071796417236328, -6.477691650390625, -2.4928932189941406, -6.702836990356445, -9.719589233398438, -7.505741119384766, -4.28843879699707]",0,9 4 2],-1.0000114440917969,True,EleutherAI/pythia-1.4b-deduped,
c3_set_union,34,c3_set_union_34,True,[6 5 1 4],"6 5]
[1] [2]",-6.334632873535156,[5 6],False,"[0.0, -3.311281204223633, -5.711002349853516, -8.544410705566406, -3.005859375, -3.153829574584961, -2.698019027709961, -5.395780563354492]",0,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union,34,c1_set_union_34,True,[3],"3]
[3 6] [3]",-3.8506832122802734,[3],True,"[-6.8471221923828125, -4.671487808227539, -8.210237503051758, -2.145273208618164, -10.717277526855469, -10.166156768798828, -9.652875900268555, -0.36835289001464844]",7,3],-0.36835289001464844,True,EleutherAI/pythia-1.4b-deduped,
c2_set_union,34,c2_set_union_34,True,[8],"8] [4]
[9] [",-4.872730255126953,[8],True,"[-3.843362808227539, -4.616201400756836, -5.791196823120117, -3.8266944885253906, -3.5749130249023438, -5.16944694519043, 0.0, -1.1134700775146484]",6,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND,34,AND_34,True,[1],"1] [2]
[3 1]",-3.409147262573242,[1],True,"[-16.8443603515625, -14.33199405670166, 0.0, -6.661962509155273, -7.7601470947265625, -8.639130592346191, -15.078227996826172, -0.05013084411621094]",2,],0.0,False,EleutherAI/pythia-1.4b-deduped,
XOR,34,XOR_34,True,[2 5],"1 5]
[1 0] [2",-5.938615798950195,[1 5],False,"[-3.9671802520751953, -15.813392639160156, -14.171127319335938, 0.0, -4.16961669921875, -3.501737594604492, -2.852903366088867, -10.504158973693848]",3,],0.0,False,EleutherAI/pythia-1.4b-deduped,
