model,model_family,model_n_params,problem_type,problem_ind,problem_id,perm_invariant,correct_answer,response,response_sum_logprob,response_correct,eval_method,pretty_eval_method
Llama-2 13B,Llama-2,13.0,XOR_permuted,21,XOR_permuted_21,True,[6 5],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,AND_permuted,21,AND_permuted_21,True,[],5 4] [3 4] [,-7.481252670288086,False,generated,Production
Llama-2 13B,Llama-2,13.0,AND_permuted,21,AND_permuted_21,True,[],],0.0,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,row_constant,22,row_constant_22,False,[7],"7]
[6] [6] [",-1.6237058639526367,True,generated,Production
Llama-2 13B,Llama-2,13.0,row_constant,22,row_constant_22,False,[7],7],-0.0391387939453125,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,col_constant,22,col_constant_22,False,[9],"9]
[0] [4] [",-1.0128421783447266,True,generated,Production
Llama-2 13B,Llama-2,13.0,col_constant,22,col_constant_22,False,[9],9],-0.0428180694580078,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,dist3_diag1,22,dist3_diag1_22,False,[9],"9]
[9] [0] [",-3.0426740646362305,True,generated,Production
Llama-2 13B,Llama-2,13.0,dist3_diag1,22,dist3_diag1_22,False,[9],9],-0.0680503845214843,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,dist3_diag2,22,dist3_diag2_22,False,[8],"8]
[3] [8] [",-2.370968818664551,True,generated,Production
Llama-2 13B,Llama-2,13.0,dist3_diag2,22,dist3_diag2_22,False,[8],8],-0.0348377227783203,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb0,22,two_rule_comb0_22,False,[6 4],"6 4]
[6 4]",-3.6476898193359375,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb0,22,two_rule_comb0_22,False,[6 4],6 4],-0.0453090667724609,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb1,22,two_rule_comb1_22,False,[6 7],"6 7]
[0 8]",-4.697226524353027,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb1,22,two_rule_comb1_22,False,[6 7],6 7],-1.0588512420654297,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb2,22,two_rule_comb2_22,False,[1 5],"1 5]
[0 6]",-3.4174575805664062,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb2,22,two_rule_comb2_22,False,[1 5],1 5],-0.1819267272949218,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb3,22,two_rule_comb3_22,False,[7 0],"7 0]
[9 3]",-1.883986473083496,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb3,22,two_rule_comb3_22,False,[7 0],7 0],-0.0315189361572265,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb4,22,two_rule_comb4_22,False,[4 3],"4 0]
[5 1]",-1.0146484375,False,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb4,22,two_rule_comb4_22,False,[4 3],4 3],-2.70751953125,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb5,22,two_rule_comb5_22,False,[9 6],"9 6]
[7 5]",-0.9518651962280272,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb5,22,two_rule_comb5_22,False,[9 6],9 6],-0.1894683837890625,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb0,22,three_rule_comb0_22,False,[8 1 1],"8 1 1]
[1 ",-1.8284893035888672,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb0,22,three_rule_comb0_22,False,[8 1 1],8 1 1],-0.0562114715576171,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb1,22,three_rule_comb1_22,False,[5 5 7],"5 5 2]
[8 ",-4.189536094665527,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb1,22,three_rule_comb1_22,False,[5 5 7],5 5 7],-2.6414012908935547,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb2,22,three_rule_comb2_22,False,[7 0 1],"7 0 3]
[5 ",-4.265307426452637,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb2,22,three_rule_comb2_22,False,[7 0 1],7 0 1],-1.947834014892578,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb3,22,three_rule_comb3_22,False,[4 7 6],"4 7 6]
[9 ",-3.728982925415039,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb3,22,three_rule_comb3_22,False,[4 7 6],4 7 6],-1.6391334533691406,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb4,22,three_rule_comb4_22,False,[5 0 3],"5 3 3]
[5 ",-2.256681442260742,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb4,22,three_rule_comb4_22,False,[5 0 3],5 2 3],-3.024133682250977,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb5,22,three_rule_comb5_22,False,[9 4 4],"9 4 4]
[7 ",-1.4148149490356443,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb5,22,three_rule_comb5_22,False,[9 4 4],9 4 4],-0.6463756561279297,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb6,22,three_rule_comb6_22,False,[8 3 9],"8 3 9]
[1 ",-2.1915225982666016,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb6,22,three_rule_comb6_22,False,[8 3 9],8 3 9],-0.0303459167480468,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb7,22,three_rule_comb7_22,False,[6 4 1],"6 4 4]
[8 ",-2.759361267089844,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb7,22,three_rule_comb7_22,False,[6 4 1],6 4 1],-2.880088806152344,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb8,22,three_rule_comb8_22,False,[8 4 2],"2 6 1]
[2 ",-7.574000358581543,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb8,22,three_rule_comb8_22,False,[8 4 2],1 8 7],-5.782976150512695,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb9,22,three_rule_comb9_22,False,[5 8 2],"5 8 2]
[6 ",-4.9215593338012695,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb9,22,three_rule_comb9_22,False,[5 8 2],5 8 2],-4.606349945068359,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c3_set_union,22,c3_set_union_22,True,[3 5 7 8],"3 5 7 8]
[",-1.7143917083740234,True,generated,Production
Llama-2 13B,Llama-2,13.0,c3_set_union,22,c3_set_union_22,True,[3 5 7 8],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c1_set_union,22,c1_set_union_22,True,[6],"6]
[2 8] [8",-6.23805046081543,True,generated,Production
Llama-2 13B,Llama-2,13.0,c1_set_union,22,c1_set_union_22,True,[6],6],-0.0993366241455078,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c2_set_union,22,c2_set_union_22,True,[1],6 1 9 1] [9,-3.6273441314697266,False,generated,Production
Llama-2 13B,Llama-2,13.0,c2_set_union,22,c2_set_union_22,True,[1],1],-2.1376781463623047,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,AND,22,AND_22,True,[7],"7]
[8 6 9]",-3.9510631561279297,True,generated,Production
Llama-2 13B,Llama-2,13.0,AND,22,AND_22,True,[7],7],-0.2296867370605468,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,XOR,22,XOR_22,True,[6 9],"6 9]

[2 6",-8.145051956176758,True,generated,Production
Llama-2 13B,Llama-2,13.0,XOR,22,XOR_22,True,[6 9],2 9],-2.480976104736328,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c3_set_union_permuted,22,c3_set_union_permuted_22,True,[0 5 8 7],"0 8]
[0 5 ",-8.520683288574219,False,generated,Production
Llama-2 13B,Llama-2,13.0,c3_set_union_permuted,22,c3_set_union_permuted_22,True,[0 5 8 7],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c2_set_union_permuted,22,c2_set_union_permuted_22,True,[9],7 0 2] [2 9,-5.495809555053711,False,generated,Production
Llama-2 13B,Llama-2,13.0,c2_set_union_permuted,22,c2_set_union_permuted_22,True,[9],2],-1.8826847076416016,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c1_set_union_permuted,22,c1_set_union_permuted_22,True,[8],"1 2]
[1 2]",-5.769400596618652,False,generated,Production
Llama-2 13B,Llama-2,13.0,c1_set_union_permuted,22,c1_set_union_permuted_22,True,[8],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,XOR_permuted,22,XOR_permuted_22,True,[0 3],"3 0]
[3 4]",-5.091853141784668,True,generated,Production
Llama-2 13B,Llama-2,13.0,XOR_permuted,22,XOR_permuted_22,True,[0 3],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,AND_permuted,22,AND_permuted_22,True,[],"9]

[1] [2 ",-10.316003799438477,False,generated,Production
Llama-2 13B,Llama-2,13.0,AND_permuted,22,AND_permuted_22,True,[],],0.0,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,row_constant,23,row_constant_23,False,[9],"9]
[10] [10",-1.3481178283691406,True,generated,Production
Llama-2 13B,Llama-2,13.0,row_constant,23,row_constant_23,False,[9],9],-0.0184040069580078,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,col_constant,23,col_constant_23,False,[0],"0]
[2] [4] [",-0.5930871963500977,True,generated,Production
Llama-2 13B,Llama-2,13.0,col_constant,23,col_constant_23,False,[0],0],-0.0334148406982421,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,dist3_diag1,23,dist3_diag1_23,False,[9],"9]
[3] [9] [",-2.3636932373046875,True,generated,Production
Llama-2 13B,Llama-2,13.0,dist3_diag1,23,dist3_diag1_23,False,[9],9],-0.0744609832763671,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,dist3_diag2,23,dist3_diag2_23,False,[8],"8]
[8] [0] [",-2.378464698791504,True,generated,Production
Llama-2 13B,Llama-2,13.0,dist3_diag2,23,dist3_diag2_23,False,[8],8],-0.030679702758789,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb0,23,two_rule_comb0_23,False,[6 8],"6 8]
[10 5",-2.4691762924194336,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb0,23,two_rule_comb0_23,False,[6 8],6 8],-0.0391578674316406,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb1,23,two_rule_comb1_23,False,[2 5],"2 5]
[6 5]",-1.5483713150024414,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb1,23,two_rule_comb1_23,False,[2 5],2 5],-0.0233497619628906,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb2,23,two_rule_comb2_23,False,[5 9],"6 8]

[1 2",-7.811662673950195,False,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb2,23,two_rule_comb2_23,False,[5 9],5 9],-0.7740612030029297,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb3,23,two_rule_comb3_23,False,[6 8],"6 8]
[7 5]",-2.178396224975586,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb3,23,two_rule_comb3_23,False,[6 8],6 8],-0.0423355102539062,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb4,23,two_rule_comb4_23,False,[1 3],"2 1]
[3 6]",-5.196928977966309,False,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb4,23,two_rule_comb4_23,False,[1 3],9 8],-3.0196762084960938,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb5,23,two_rule_comb5_23,False,[6 0],"6 0]
[5 1]",-0.8210439682006836,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb5,23,two_rule_comb5_23,False,[6 0],6 0],-0.269906997680664,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb0,23,three_rule_comb0_23,False,[2 1 3],"2 1 3]
[3 ",-0.6984319686889648,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb0,23,three_rule_comb0_23,False,[2 1 3],2 1 3],-0.0452995300292968,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb1,23,three_rule_comb1_23,False,[1 8 9],"1 4 9]
[4 ",-3.2372026443481445,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb1,23,three_rule_comb1_23,False,[1 8 9],1 8 9],-2.5340118408203125,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb2,23,three_rule_comb2_23,False,[2 1 8],"2 1 8]
[3 ",-1.2430534362792969,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb2,23,three_rule_comb2_23,False,[2 1 8],2 1 8],-0.2459621429443359,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb3,23,three_rule_comb3_23,False,[3 3 9],"3 3 9]
[2 ",-4.005114555358887,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb3,23,three_rule_comb3_23,False,[3 3 9],3 3 9],-1.278848648071289,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb4,23,three_rule_comb4_23,False,[3 0 8],"3 4 8]
[7 ",-2.8906803131103516,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb4,23,three_rule_comb4_23,False,[3 0 8],3 0 8],-3.277437210083008,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb5,23,three_rule_comb5_23,False,[5 4 0],"5 1 3]
[3 ",-3.346043586730957,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb5,23,three_rule_comb5_23,False,[5 4 0],5 4 0],-4.688392639160156,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb6,23,three_rule_comb6_23,False,[9 9 5],"9 9 5]
[6 ",-2.983949661254883,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb6,23,three_rule_comb6_23,False,[9 9 5],9 9 5],-1.0854644775390625,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb7,23,three_rule_comb7_23,False,[8 0 3],"8 0 1]
[0 ",-5.135422706604004,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb7,23,three_rule_comb7_23,False,[8 0 3],8 0 3],-5.184408187866211,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb8,23,three_rule_comb8_23,False,[9 4 8],"9 1 3]
[8 ",-6.117475509643555,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb8,23,three_rule_comb8_23,False,[9 4 8],5 1 0],-3.4649696350097656,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb9,23,three_rule_comb9_23,False,[6 1 2],"6 3 2]
[5 ",-4.780587196350098,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb9,23,three_rule_comb9_23,False,[6 1 2],2 9 6],-2.7966079711914062,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c3_set_union,23,c3_set_union_23,True,[0 4 6 5],"0 6 5]
[0 ",-3.3275413513183594,False,generated,Production
Llama-2 13B,Llama-2,13.0,c3_set_union,23,c3_set_union_23,True,[0 4 6 5],0 4 5],-2.3316593170166016,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c1_set_union,23,c1_set_union_23,True,[8],"8]
[4 8] [4",-3.71661376953125,True,generated,Production
Llama-2 13B,Llama-2,13.0,c1_set_union,23,c1_set_union_23,True,[8],8],-0.0614204406738281,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c2_set_union,23,c2_set_union_23,True,[8],"2 8]
[9 8]",-5.447052001953125,False,generated,Production
Llama-2 13B,Llama-2,13.0,c2_set_union,23,c2_set_union_23,True,[8],2],-2.036956787109375,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,AND,23,AND_23,True,[2],"2]
[5] [8] [",-2.900859832763672,True,generated,Production
Llama-2 13B,Llama-2,13.0,AND,23,AND_23,True,[2],2],-0.5505027770996094,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,XOR,23,XOR_23,True,[0 1],"1 6]
[6 0]",-3.407651901245117,False,generated,Production
Llama-2 13B,Llama-2,13.0,XOR,23,XOR_23,True,[0 1],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c3_set_union_permuted,23,c3_set_union_permuted_23,True,[7 1 9 3],"3 9]
[1 3 ",-5.878580093383789,False,generated,Production
Llama-2 13B,Llama-2,13.0,c3_set_union_permuted,23,c3_set_union_permuted_23,True,[7 1 9 3],7 3],-2.8206520080566406,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c2_set_union_permuted,23,c2_set_union_permuted_23,True,[5],"5 4] [4]
[4",-5.559744834899902,False,generated,Production
Llama-2 13B,Llama-2,13.0,c2_set_union_permuted,23,c2_set_union_permuted_23,True,[5],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c1_set_union_permuted,23,c1_set_union_permuted_23,True,[6],"6]
[1 6] [1",-5.025046348571777,True,generated,Production
Llama-2 13B,Llama-2,13.0,c1_set_union_permuted,23,c1_set_union_permuted_23,True,[6],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,XOR_permuted,23,XOR_permuted_23,True,[0 9],"9 4]
[0 9]",-3.731412887573242,False,generated,Production
Llama-2 13B,Llama-2,13.0,XOR_permuted,23,XOR_permuted_23,True,[0 9],9 4],-1.227069854736328,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,AND_permuted,23,AND_permuted_23,True,[],"6]
[4 5 6]",-4.596731185913086,False,generated,Production
Llama-2 13B,Llama-2,13.0,AND_permuted,23,AND_permuted_23,True,[],],0.0,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,row_constant,24,row_constant_24,False,[7],"7]
[8] [8] [",-1.3925809860229492,True,generated,Production
Llama-2 13B,Llama-2,13.0,row_constant,24,row_constant_24,False,[7],7],-0.046701431274414,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,col_constant,24,col_constant_24,False,[5],"5]
[0] [1] [",-1.0445184707641602,True,generated,Production
Llama-2 13B,Llama-2,13.0,col_constant,24,col_constant_24,False,[5],5],-0.1946601867675781,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,dist3_diag1,24,dist3_diag1_24,False,[7],"7]
[0] [7] [",-2.801361083984375,True,generated,Production
Llama-2 13B,Llama-2,13.0,dist3_diag1,24,dist3_diag1_24,False,[7],7],-0.2109699249267578,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,dist3_diag2,24,dist3_diag2_24,False,[6],"6]
[6] [3] [",-2.170692443847656,True,generated,Production
Llama-2 13B,Llama-2,13.0,dist3_diag2,24,dist3_diag2_24,False,[6],6],-0.0177478790283203,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb0,24,two_rule_comb0_24,False,[7 1],"7 1]
[6 6]",-0.9005279541015625,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb0,24,two_rule_comb0_24,False,[7 1],7 1],-0.0396308898925781,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb1,24,two_rule_comb1_24,False,[3 1],"3 1]

[1 2",-7.185111999511719,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb1,24,two_rule_comb1_24,False,[3 1],3 1],-0.3899517059326172,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb2,24,two_rule_comb2_24,False,[5 3],"5 3]
[3 4]",-4.0084075927734375,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb2,24,two_rule_comb2_24,False,[5 3],5 3],-0.4490547180175781,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb3,24,two_rule_comb3_24,False,[8 3],"8 3]
[2 7]",-3.670541763305664,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb3,24,two_rule_comb3_24,False,[8 3],8 3],-0.0783348083496093,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb4,24,two_rule_comb4_24,False,[5 8],"5 8]
[5 6]",-4.841233253479004,True,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb4,24,two_rule_comb4_24,False,[5 8],5 2],-0.5235099792480469,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,two_rule_comb5,24,two_rule_comb5_24,False,[9 3],"1 7]
[3 6]",-4.535551071166992,False,generated,Production
Llama-2 13B,Llama-2,13.0,two_rule_comb5,24,two_rule_comb5_24,False,[9 3],3 6],-2.7483863830566406,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb0,24,three_rule_comb0_24,False,[6 7 1],"6 7 1]
[4 ",-2.9956722259521484,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb0,24,three_rule_comb0_24,False,[6 7 1],6 7 1],-0.0333728790283203,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb1,24,three_rule_comb1_24,False,[9 4 3],"9 4 3]
[12",-3.6285171508789062,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb1,24,three_rule_comb1_24,False,[9 4 3],9 4 3],-0.209991455078125,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb2,24,three_rule_comb2_24,False,[0 9 5],"0 9 5]
[1 ",-3.064406394958496,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb2,24,three_rule_comb2_24,False,[0 9 5],0 9 5],-0.6540107727050781,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb3,24,three_rule_comb3_24,False,[0 1 4],"0 4 2]
[4 ",-6.636676788330078,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb3,24,three_rule_comb3_24,False,[0 1 4],0 1 4],-2.612295150756836,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb4,24,three_rule_comb4_24,False,[5 8 0],"5 2 0]
[1 ",-1.5979108810424805,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb4,24,three_rule_comb4_24,False,[5 8 0],5 7 0],-7.564674377441406,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb5,24,three_rule_comb5_24,False,[6 0 4],"6 1 4]
[5 ",-1.813150405883789,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb5,24,three_rule_comb5_24,False,[6 0 4],6 0 4],-1.7926959991455078,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb6,24,three_rule_comb6_24,False,[7 6 7],"7 6 7]
[7 ",-1.8770999908447263,True,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb6,24,three_rule_comb6_24,False,[7 6 7],7 6 7],-0.4477806091308594,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb7,24,three_rule_comb7_24,False,[8 4 1],"4 1 5]
[7 ",-4.608748435974121,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb7,24,three_rule_comb7_24,False,[8 4 1],8 4 1],-1.427328109741211,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb8,24,three_rule_comb8_24,False,[5 3 0],"6 4 2]
[2 ",-5.771484375,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb8,24,three_rule_comb8_24,False,[5 3 0],8 4 2],-6.292764663696289,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,three_rule_comb9,24,three_rule_comb9_24,False,[4 9 0],"4 6 8]
[3 ",-2.8436107635498047,False,generated,Production
Llama-2 13B,Llama-2,13.0,three_rule_comb9,24,three_rule_comb9_24,False,[4 9 0],6 1 3],-5.217449188232422,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c3_set_union,24,c3_set_union_24,True,[0 9 7 5],"0 9 5]
[9 ",-4.2583112716674805,False,generated,Production
Llama-2 13B,Llama-2,13.0,c3_set_union,24,c3_set_union_24,True,[0 9 7 5],0 9],-2.744831085205078,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c1_set_union,24,c1_set_union_24,True,[1],"1]
[4 9] [4",-3.851302146911621,True,generated,Production
Llama-2 13B,Llama-2,13.0,c1_set_union,24,c1_set_union_24,True,[1],1],-0.0326519012451171,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c2_set_union,24,c2_set_union_24,True,[5],8 7 5] [8 7,-5.383625030517578,False,generated,Production
Llama-2 13B,Llama-2,13.0,c2_set_union,24,c2_set_union_24,True,[5],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,AND,24,AND_24,True,[1],"1]
[0 0 1]",-5.5249481201171875,True,generated,Production
Llama-2 13B,Llama-2,13.0,AND,24,AND_24,True,[1],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,XOR,24,XOR_24,True,[7 0],"0 1]
[7 6]",-3.727520942687988,False,generated,Production
Llama-2 13B,Llama-2,13.0,XOR,24,XOR_24,True,[7 0],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c3_set_union_permuted,24,c3_set_union_permuted_24,True,[1 9 3 4],"1 4 3]
[2]",-8.014715194702148,False,generated,Production
Llama-2 13B,Llama-2,13.0,c3_set_union_permuted,24,c3_set_union_permuted_24,True,[1 9 3 4],],0.0,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c2_set_union_permuted,24,c2_set_union_permuted_24,True,[3],"3 5] [3]
[5",-6.103981971740723,False,generated,Production
Llama-2 13B,Llama-2,13.0,c2_set_union_permuted,24,c2_set_union_permuted_24,True,[3],5],-2.29376220703125,False,mc,Forced choice
Llama-2 13B,Llama-2,13.0,c1_set_union_permuted,24,c1_set_union_permuted_24,True,[7],"7]
[7 0 9 ",-5.7451324462890625,True,generated,Production
Llama-2 13B,Llama-2,13.0,c1_set_union_permuted,24,c1_set_union_permuted_24,True,[7],7],-0.2119121551513672,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,XOR_permuted,24,XOR_permuted_24,True,[8 0],"8 3]
[8 7]",-5.419793128967285,False,generated,Production
Llama-2 13B,Llama-2,13.0,XOR_permuted,24,XOR_permuted_24,True,[8 0],8 0],-0.9397048950195312,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,AND_permuted,24,AND_permuted_24,True,[],"3]
[0 1] [1",-5.123588562011719,False,generated,Production
Llama-2 13B,Llama-2,13.0,AND_permuted,24,AND_permuted_24,True,[],],0.0,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,row_constant,25,row_constant_25,False,[4],"4]
[6] [6] [",-0.6486024856567383,True,generated,Production
Llama-2 13B,Llama-2,13.0,row_constant,25,row_constant_25,False,[4],4],-0.0219402313232421,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,col_constant,25,col_constant_25,False,[2],"2]
[1] [6] [",-0.7757511138916016,True,generated,Production
Llama-2 13B,Llama-2,13.0,col_constant,25,col_constant_25,False,[2],2],-0.0541057586669921,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,dist3_diag1,25,dist3_diag1_25,False,[5],"5]
[9] [7] [",-3.4250030517578125,True,generated,Production
Llama-2 13B,Llama-2,13.0,dist3_diag1,25,dist3_diag1_25,False,[5],5],-0.0323467254638671,True,mc,Forced choice
Llama-2 13B,Llama-2,13.0,dist3_diag2,25,dist3_diag2_25,False,[3],"3]
[3] [4] [",-2.274242401123047,True,generated,Production
Llama-2 13B,Llama-2,13.0,dist3_diag2,25,dist3_diag2_25,False,[3],3],-0.05267333984375,True,mc,Forced choice
